trade_id,timestamp,client_id,partner_id,instrument,direction,trade_volume,currency,is_fraudulent,is_opposite_trade,is_bonus_abuse
T_0000744,2022-09-05 01:29:00,C_002097,P_0058,XAUUSD,SELL,467.34,US Dollar,False,False,False
T_0000745,2022-09-04 10:24:03,C_001770,P_0077,XAUUSD,SELL,19455.04,US Dollar,True,True,False
T_0000746,2022-09-04 16:01:04,C_000013,P_0100,AUDCAD,SELL,50885.39,Saudi Riyal,True,True,False
T_0000747,2022-09-05 02:52:00,C_001722,P_0185,USDJPY,BUY,236.74,Euro,True,True,False
T_0000748,2022-09-05 03:04:00,C_000808,P_0064,XAUUSD,SELL,12080.23,US Dollar,True,False,False
T_0000749,2022-09-04 23:45:04,C_002000,P_0043,EURUSD,SELL,7324.59,US Dollar,True,True,False
T_0000750,2022-09-05 05:08:00,C_000555,P_0029,XAUUSD,SELL,564572.32,Rupee,True,False,False
T_0000751,2022-09-03 21:26:01,C_001631,P_0160,BTCUSD,SELL,178.47,Swiss Franc,True,True,False
T_0000752,2022-09-05 05:33:00,C_000568,P_0043,BTCUSD,BUY,14621.61,US Dollar,True,True,False
T_0000753,2022-09-05 05:47:00,C_001646,P_0011,XAUUSD,BUY,4852.07,US Dollar,True,True,False
T_0000754,2022-09-05 05:47:03,C_000230,P_0011,XAUUSD,SELL,4862.47,US Dollar,True,True,False
T_0000755,2022-09-05 06:11:00,C_000443,P_0029,US100,BUY,147328.48,Rupee,True,True,False
T_0000756,2022-09-05 06:11:00,C_001848,P_0066,EURUSD,BUY,27511574.8,US Dollar,True,True,False
T_0000757,2022-09-05 06:11:02,C_000443,P_0029,US100,SELL,147030.06,Rupee,True,True,False
T_0000758,2022-09-05 06:41:00,C_001352,P_0086,USDJPY,BUY,15059.39,Australian Dollar,True,True,False
T_0000759,2022-09-04 14:59:02,C_001635,P_0072,US100,SELL,13304.22,Euro,True,True,False
T_0000760,2022-09-05 00:29:02,C_000100,P_0198,US100,SELL,19526.62,US Dollar,True,True,False
T_0000761,2022-09-04 21:57:03,C_000402,P_0154,XAUUSD,SELL,1343.0,US Dollar,True,True,False
T_0000762,2022-09-05 07:23:00,C_001706,P_0092,BTCUSD,BUY,6349.41,US Dollar,True,False,False
T_0000763,2022-09-05 05:33:02,C_000908,P_0043,BTCUSD,SELL,14725.52,US Dollar,True,True,False
T_0000764,2022-09-05 08:06:00,C_001758,P_0132,AUDCAD,BUY,3088.17,Swiss Franc,False,False,False
T_0000765,2022-09-05 08:06:00,C_001760,P_0132,GBPJPY,BUY,803.47,Swiss Franc,False,False,False
T_0000766,2022-09-05 08:08:00,C_001762,P_0132,EURUSD,BUY,1410.79,Swiss Franc,False,False,False
T_0000767,2022-09-05 08:09:00,C_001757,P_0132,GBPJPY,BUY,2566.37,Swiss Franc,False,False,False
T_0000768,2022-09-05 08:09:00,C_001756,P_0132,GBPJPY,SELL,930.32,Swiss Franc,False,False,False
T_0000769,2022-09-05 08:11:00,C_000874,P_0164,USDJPY,SELL,85.5,US Dollar,False,False,False
T_0000770,2022-09-04 22:58:03,C_001403,P_0170,EURUSD,SELL,919117.57,Rupee,True,True,False
T_0000771,2022-09-05 08:17:00,C_001754,P_0132,AUDCAD,BUY,920.59,Swiss Franc,True,False,False
T_0000772,2022-09-04 13:32:01,C_000582,P_0199,USDJPY,SELL,11886.88,Canadian Dollar,True,True,False
T_0000773,2022-09-05 08:23:00,C_001759,P_0132,GBPJPY,SELL,1223.73,Swiss Franc,False,False,False
T_0000774,2022-09-05 08:23:00,C_001755,P_0132,AUDCAD,SELL,4332.83,Swiss Franc,False,False,False
T_0000775,2022-09-04 10:11:02,C_001390,P_0129,GBPJPY,SELL,2985.15,US Dollar,True,True,False
T_0000776,2022-09-05 08:32:00,C_001167,P_0011,US100,BUY,12529.32,US Dollar,True,True,False
T_0000777,2022-09-05 08:42:00,C_000774,P_0044,GBPJPY,BUY,129371.14,Yuan,True,True,False
T_0000778,2022-09-05 08:48:00,C_001030,P_0064,GBPJPY,BUY,5157.64,US Dollar,True,False,False
T_0000779,2022-09-05 08:59:00,C_000103,P_0198,US100,BUY,22837.17,US Dollar,True,True,False
T_0000780,2022-09-05 09:03:00,C_000453,P_0021,US100,BUY,4087.86,US Dollar,False,False,False
T_0000781,2022-09-05 08:59:03,C_000137,P_0198,US100,SELL,22870.57,US Dollar,True,True,False
T_0000782,2022-09-05 09:04:00,C_000462,P_0021,BTCUSD,SELL,4485.28,US Dollar,False,False,False
T_0000783,2022-09-05 09:11:00,C_000450,P_0021,USDJPY,SELL,3464.55,US Dollar,False,False,False
T_0000784,2022-09-05 09:16:00,C_000452,P_0021,USDJPY,SELL,3067.97,US Dollar,False,False,False
T_0000785,2022-09-05 09:16:00,C_000448,P_0021,US100,BUY,1093.17,US Dollar,False,False,False
T_0000786,2022-09-05 09:18:00,C_000463,P_0021,EURUSD,BUY,2170.39,US Dollar,False,False,False
T_0000787,2022-09-05 09:20:00,C_000451,P_0021,XAUUSD,BUY,3094.42,US Dollar,False,False,False
T_0000788,2022-09-05 00:57:03,C_000209,P_0033,USDJPY,SELL,15753.64,Euro,True,True,False
T_0000789,2022-09-05 09:55:00,C_001678,P_0149,AUDCAD,BUY,35000.62,Swiss Franc,True,True,False
T_0000790,2022-09-05 10:07:00,C_001355,P_0159,AUDCAD,BUY,12789.22,Canadian Dollar,True,True,False
T_0000791,2022-09-05 10:08:00,C_000112,P_0064,USDJPY,SELL,11773.92,US Dollar,True,False,False
T_0000792,2022-09-05 10:21:00,C_001648,P_0043,AUDCAD,BUY,5223.38,US Dollar,True,True,False
T_0000793,2022-09-05 10:39:00,C_000035,P_0199,EURUSD,BUY,23213.43,Canadian Dollar,True,True,False
T_0000794,2022-09-05 11:07:00,C_000893,P_0029,EURUSD,BUY,1336799.04,Rupee,True,True,False
T_0000795,2022-09-04 18:24:03,C_000696,P_0110,GBPJPY,SELL,17134.52,US Dollar,True,True,False
T_0000796,2022-09-05 11:21:00,C_001906,P_0171,USDJPY,BUY,56544.74,Saudi Riyal,True,False,False
T_0000797,2022-09-05 06:11:01,C_000944,P_0066,EURUSD,SELL,27905069.71,US Dollar,True,True,False
T_0000798,2022-09-05 08:42:01,C_001853,P_0044,GBPJPY,SELL,129868.15,Yuan,True,True,False
T_0000799,2022-09-05 10:39:04,C_000242,P_0199,EURUSD,SELL,23180.94,Canadian Dollar,True,True,False
T_0000800,2022-09-05 11:54:00,C_001693,P_0039,USDJPY,BUY,14619.24,Swiss Franc,True,True,False
T_0000801,2022-09-05 12:03:00,C_000507,P_0148,EURUSD,SELL,18556.23,US Dollar,True,False,False
T_0000802,2022-09-05 12:05:00,C_001867,P_0072,GBPJPY,BUY,6068.86,Euro,True,True,False
T_0000803,2022-09-05 11:07:03,C_000980,P_0029,EURUSD,SELL,1315217.27,Rupee,True,True,False
T_0000804,2022-09-05 02:52:04,C_001068,P_0185,USDJPY,SELL,234.51,Euro,True,True,False
T_0000805,2022-09-05 12:57:00,C_001027,P_0148,AUDCAD,BUY,229748.07,US Dollar,True,False,False
T_0000806,2022-09-05 12:59:00,C_000487,P_0129,AUDCAD,BUY,15873.31,US Dollar,True,True,False
T_0000807,2022-09-05 13:10:00,C_001408,P_0110,USDJPY,BUY,1291.27,US Dollar,True,True,False
T_0000808,2022-09-05 13:15:00,C_001180,P_0148,US100,BUY,11497.09,US Dollar,True,True,False
T_0000809,2022-09-05 12:05:04,C_000003,P_0072,GBPJPY,SELL,6017.43,Euro,True,True,False
T_0000810,2022-09-05 13:57:00,C_000406,P_0154,USDJPY,BUY,1170.75,US Dollar,True,True,False
T_0000811,2022-09-05 13:58:00,C_000199,P_0044,XAUUSD,BUY,116940.46,Yuan,True,False,False
T_0000812,2022-09-05 14:16:00,C_000188,P_0029,EURUSD,SELL,1256081.74,Rupee,True,False,False
T_0000813,2022-09-05 14:22:00,C_000891,P_0077,XAUUSD,BUY,7861.98,US Dollar,True,True,False
T_0000814,2022-09-05 14:50:00,C_000521,P_0029,XAUUSD,SELL,512472.18,Rupee,True,False,False
T_0000815,2022-09-05 14:53:00,C_000036,P_0127,GBPJPY,BUY,2561.0,US Dollar,False,False,False
T_0000816,2022-09-05 10:21:01,C_001414,P_0043,AUDCAD,SELL,5224.7,US Dollar,True,True,False
T_0000817,2022-09-05 13:15:01,C_000004,P_0148,US100,SELL,11466.27,US Dollar,True,True,False
T_0000818,2022-09-05 13:10:01,C_000914,P_0110,USDJPY,SELL,1284.29,US Dollar,True,True,False
T_0000819,2022-09-05 13:57:03,C_001587,P_0154,USDJPY,SELL,1174.97,US Dollar,True,True,False
T_0000820,2022-09-05 15:41:00,C_001154,P_0066,AUDCAD,BUY,14414543.2,US Dollar,True,True,False
T_0000821,2022-09-05 15:45:00,C_001663,P_0007,AUDCAD,BUY,4705.67,US Dollar,True,True,False
T_0000822,2022-09-05 12:59:04,C_001210,P_0129,AUDCAD,SELL,15851.07,US Dollar,True,True,False
T_0000823,2022-09-05 16:06:00,C_001021,P_0148,GBPJPY,BUY,5793.51,US Dollar,True,True,False
T_0000824,2022-09-05 16:15:00,C_001369,P_0154,EURUSD,SELL,19750.61,US Dollar,True,False,False
T_0000825,2022-09-05 16:16:00,C_000691,P_0185,BTCUSD,BUY,15761.21,Euro,True,False,False
T_0000826,2022-09-05 15:41:04,C_000433,P_0066,AUDCAD,SELL,14495012.83,US Dollar,True,True,False
T_0000827,2022-09-05 16:21:00,C_000405,P_0029,GBPJPY,BUY,840441.34,Rupee,True,True,False
T_0000828,2022-09-05 10:07:03,C_000742,P_0159,AUDCAD,SELL,12695.93,Canadian Dollar,True,True,False
T_0000829,2022-09-05 15:45:04,C_001679,P_0007,AUDCAD,SELL,4699.41,US Dollar,True,True,False
T_0000830,2022-09-05 16:35:00,C_000176,P_0198,EURUSD,BUY,2660.17,US Dollar,True,True,False
T_0000831,2022-09-05 16:59:00,C_001099,P_0066,EURUSD,BUY,8364848.17,US Dollar,True,True,False
T_0000832,2022-09-05 17:10:00,C_001173,P_0199,USDJPY,BUY,404.32,Canadian Dollar,True,True,False
T_0000833,2022-09-05 17:10:03,C_001173,P_0199,USDJPY,SELL,399.26,Canadian Dollar,True,True,False
T_0000834,2022-09-05 14:22:02,C_000918,P_0077,XAUUSD,SELL,7809.66,US Dollar,True,True,False
T_0000835,2022-09-01 16:37:04,C_000983,P_0057,XAUUSD,SELL,51.53,US Dollar,True,True,False
T_0000836,2022-09-05 16:59:02,C_001499,P_0066,EURUSD,SELL,8244316.87,US Dollar,True,True,False
T_0000837,2022-09-05 18:07:00,C_001133,P_0077,USDJPY,BUY,11798.68,US Dollar,True,False,False
T_0000838,2022-09-05 18:09:00,C_001830,P_0199,US100,SELL,6496.05,Canadian Dollar,True,False,False
T_0000839,2022-09-05 18:11:00,C_001931,P_0171,US100,SELL,70369.35,Saudi Riyal,True,False,False
T_0000840,2022-09-05 18:44:00,C_001632,P_0110,AUDCAD,SELL,1231.08,US Dollar,True,False,False
T_0000841,2022-09-05 18:45:00,C_001527,P_0066,USDJPY,BUY,660.99,US Dollar,True,True,False
T_0000842,2022-09-05 18:45:01,C_001527,P_0066,USDJPY,SELL,653.92,US Dollar,True,True,False
T_0000843,2022-09-05 18:50:00,C_000022,P_0171,EURUSD,BUY,69931.29,Saudi Riyal,True,True,False
T_0000844,2022-09-05 19:27:00,C_000978,P_0066,XAUUSD,BUY,11099.88,US Dollar,True,True,False
T_0000845,2022-09-05 16:35:02,C_000131,P_0198,EURUSD,SELL,2620.34,US Dollar,True,True,False
T_0000846,2022-09-05 06:41:01,C_000395,P_0086,USDJPY,SELL,15123.2,Australian Dollar,True,True,False
T_0000847,2022-09-05 19:55:00,C_001890,P_0129,USDJPY,SELL,16310.56,US Dollar,True,False,False
T_0000848,2022-09-05 20:01:00,C_000496,P_0169,USDJPY,BUY,1244.73,US Dollar,False,False,False
T_0000849,2022-09-05 20:02:00,C_000498,P_0169,AUDCAD,SELL,952.97,US Dollar,False,False,False
T_0000850,2022-09-05 20:12:00,C_000492,P_0169,GBPJPY,SELL,1140.15,US Dollar,False,False,False
T_0000851,2022-09-05 20:13:00,C_000493,P_0169,USDJPY,SELL,3012.17,US Dollar,False,False,False
T_0000852,2022-09-05 20:22:00,C_000494,P_0169,GBPJPY,BUY,3492.42,US Dollar,False,False,False
T_0000853,2022-09-05 20:22:00,C_000490,P_0169,EURUSD,SELL,4872.74,US Dollar,False,False,False
T_0000854,2022-09-05 20:22:00,C_000491,P_0169,US100,BUY,4343.46,US Dollar,False,False,False
T_0000855,2022-09-05 16:21:03,C_000489,P_0029,GBPJPY,SELL,833918.06,Rupee,True,True,False
T_0000856,2022-09-05 21:27:00,C_001058,P_0036,USDJPY,BUY,1141.21,Euro,True,True,False
T_0000857,2022-09-02 18:41:01,C_000563,P_0090,XAUUSD,SELL,455483.12,Yen,True,True,False
T_0000858,2022-09-05 18:50:02,C_001930,P_0171,EURUSD,SELL,70584.43,Saudi Riyal,True,True,False
T_0000859,2022-09-05 22:08:00,C_000006,P_0041,USDJPY,BUY,10713.57,US Dollar,False,False,False
T_0000860,2022-09-05 22:21:00,C_000299,P_0170,GBPJPY,BUY,1080988.21,Rupee,True,True,False
T_0000861,2022-09-05 22:55:00,C_001695,P_0133,US100,BUY,9468.26,Yuan,True,True,False
T_0000862,2022-09-05 23:30:00,C_001783,P_0097,GBPJPY,BUY,1673.77,Swiss Franc,False,False,False
T_0000863,2022-09-05 23:31:00,C_001781,P_0097,GBPJPY,SELL,1769.71,Swiss Franc,False,False,False
T_0000864,2022-09-05 23:31:00,C_001788,P_0097,US100,SELL,1875.32,Swiss Franc,False,False,False
T_0000865,2022-09-05 23:34:00,C_001784,P_0097,GBPJPY,SELL,2985.51,Swiss Franc,False,False,False
T_0000866,2022-09-05 23:41:00,C_001785,P_0097,BTCUSD,BUY,3284.99,Swiss Franc,False,False,False
T_0000867,2022-09-05 23:46:00,C_001786,P_0097,USDJPY,SELL,2028.39,Swiss Franc,False,False,False
T_0000868,2022-09-05 23:46:00,C_001782,P_0097,EURUSD,SELL,3625.23,Swiss Franc,False,False,False
T_0000869,2022-09-05 23:53:00,C_001787,P_0097,BTCUSD,BUY,2994.43,Swiss Franc,False,False,False
T_0000870,2022-09-05 23:55:00,C_001501,P_0110,US100,BUY,9016.37,US Dollar,True,False,False
T_0000871,2022-09-05 23:58:00,C_001780,P_0097,BTCUSD,SELL,461.27,Swiss Franc,False,False,False
T_0000872,2022-09-05 23:58:00,C_001779,P_0097,EURUSD,BUY,4489.31,Swiss Franc,False,False,False
T_0000873,2022-09-05 23:59:00,C_001556,P_0077,EURUSD,BUY,10561.05,US Dollar,True,False,False
T_0000874,2022-09-06 00:06:00,C_000411,P_0087,XAUUSD,SELL,974.24,Euro,False,False,False
T_0000875,2022-09-06 00:09:00,C_000416,P_0087,EURUSD,SELL,686.97,Euro,False,False,False
T_0000876,2022-09-06 00:11:00,C_000413,P_0087,XAUUSD,SELL,623.95,Euro,False,False,False
T_0000877,2022-09-06 00:15:00,C_001467,P_0190,BTCUSD,SELL,373.57,US Dollar,False,False,False
T_0000878,2022-09-06 00:16:00,C_000415,P_0087,AUDCAD,SELL,1578.47,Euro,False,False,False
T_0000879,2022-09-06 00:17:00,C_000880,P_0029,EURUSD,BUY,124323.63,Rupee,True,True,False
T_0000880,2022-09-06 00:18:00,C_001724,P_0154,USDJPY,BUY,10840.57,US Dollar,True,False,False
T_0000881,2022-09-06 00:18:00,C_000421,P_0087,US100,SELL,140.78,Euro,False,False,False
T_0000882,2022-09-06 00:19:00,C_000420,P_0087,US100,BUY,1542.79,Euro,False,False,False
T_0000883,2022-09-06 00:20:00,C_000422,P_0087,GBPJPY,BUY,3510.8,Euro,False,False,False
T_0000884,2022-09-05 21:27:03,C_000869,P_0036,USDJPY,SELL,1131.22,Euro,True,True,False
T_0000885,2022-09-06 00:22:00,C_001560,P_0190,GBPJPY,SELL,119.06,US Dollar,False,False,False
T_0000886,2022-09-06 00:23:00,C_000410,P_0087,GBPJPY,BUY,78.79,Euro,False,False,False
T_0000887,2022-09-06 00:28:00,C_000417,P_0087,XAUUSD,BUY,1039.48,Euro,False,False,False
T_0000888,2022-09-06 00:17:01,C_000933,P_0029,EURUSD,SELL,122716.24,Rupee,True,True,False
T_0000889,2022-09-06 01:31:00,C_001619,P_0043,US100,BUY,15470.78,US Dollar,True,True,False
T_0000890,2022-09-06 01:43:00,C_000099,P_0057,AUDCAD,BUY,3661.27,US Dollar,True,True,False
T_0000891,2022-09-06 02:28:00,C_001686,P_0110,XAUUSD,SELL,14746.07,US Dollar,True,False,False
T_0000892,2022-09-06 02:29:00,C_000163,P_0082,GBPJPY,BUY,2423.83,Euro,True,True,False
T_0000893,2022-09-06 03:59:00,C_000510,P_0010,BTCUSD,BUY,13.82,US Dollar,True,True,False
T_0000894,2022-09-06 04:02:00,C_000975,P_0175,AUDCAD,SELL,307220.99,Ruble,False,False,False
T_0000895,2022-09-06 04:02:00,C_000971,P_0175,XAUUSD,BUY,92769.68,Ruble,False,False,False
T_0000896,2022-09-06 04:04:00,C_000973,P_0175,GBPJPY,SELL,218663.09,Ruble,False,False,False
T_0000897,2022-09-06 04:05:00,C_000970,P_0175,XAUUSD,BUY,259771.04,Ruble,False,False,False
T_0000898,2022-09-06 04:17:00,C_000969,P_0175,USDJPY,BUY,660558330.74,Ruble,False,False,False
T_0000899,2022-09-06 04:18:00,C_000976,P_0175,XAUUSD,SELL,70164.74,Ruble,False,False,False
T_0000900,2022-09-06 04:28:00,C_000972,P_0175,EURUSD,BUY,76521.21,Ruble,False,False,False
T_0000901,2022-09-06 04:29:00,C_000967,P_0175,BTCUSD,SELL,46674.97,Ruble,False,False,False
T_0000902,2022-09-06 04:32:00,C_001077,P_0191,XAUUSD,SELL,3379.45,UK Pound,False,False,False
T_0000903,2022-09-06 04:33:00,C_001081,P_0191,AUDCAD,BUY,1623.43,UK Pound,False,False,False
T_0000904,2022-09-06 04:36:00,C_001074,P_0191,GBPJPY,BUY,2555.03,UK Pound,False,False,False
T_0000905,2022-09-06 04:38:00,C_001082,P_0191,AUDCAD,SELL,133.97,UK Pound,False,False,False
T_0000906,2022-09-06 04:38:00,C_001076,P_0191,BTCUSD,BUY,3657.28,UK Pound,False,False,False
T_0000907,2022-09-06 04:44:00,C_001072,P_0191,BTCUSD,BUY,1324.82,UK Pound,False,False,False
T_0000908,2022-09-06 04:48:00,C_001079,P_0191,XAUUSD,BUY,1950.17,UK Pound,False,False,False
T_0000909,2022-09-06 04:51:00,C_001075,P_0191,USDJPY,BUY,219.65,UK Pound,False,False,False
T_0000910,2022-09-06 04:52:00,C_001080,P_0191,AUDCAD,SELL,842.2,UK Pound,False,False,False
T_0000911,2022-09-06 05:02:00,C_001342,P_0199,BTCUSD,BUY,13024965.19,Canadian Dollar,True,False,False
T_0000912,2022-09-06 05:28:00,C_000477,P_0029,EURUSD,SELL,977235.85,Rupee,True,False,False
T_0000913,2022-09-06 05:32:00,C_001086,P_0036,EURUSD,BUY,976.28,Euro,True,True,False
T_0000914,2022-09-06 05:46:00,C_001792,P_0072,GBPJPY,BUY,10632.19,Euro,True,True,False
T_0000915,2022-09-04 22:04:02,C_000616,P_0019,US100,SELL,144.57,US Dollar,True,True,False
T_0000916,2022-09-06 05:52:00,C_000573,P_0077,US100,BUY,3510590.38,US Dollar,True,True,False
T_0000917,2022-09-06 01:43:03,C_001158,P_0057,AUDCAD,SELL,3597.79,US Dollar,True,True,False
T_0000918,2022-09-06 07:08:00,C_000178,P_0064,EURUSD,BUY,16968.98,US Dollar,True,True,False
T_0000919,2022-09-06 07:24:00,C_000139,P_0134,US100,BUY,18927.02,US Dollar,True,True,False
T_0000920,2022-09-05 19:27:02,C_001306,P_0066,XAUUSD,SELL,11040.56,US Dollar,True,True,False
T_0000921,2022-09-01 15:37:02,C_000011,P_0152,XAUUSD,SELL,97366.65,Mexican Peso,True,True,False
T_0000922,2022-09-05 11:54:03,C_000815,P_0039,USDJPY,SELL,14476.54,Swiss Franc,True,True,False
T_0000923,2022-09-06 07:38:00,C_002147,P_0200,US100,BUY,2701.45,Euro,False,False,False
T_0000924,2022-09-06 05:52:03,C_001494,P_0077,US100,SELL,3491519.73,US Dollar,True,True,False
T_0000925,2022-09-06 07:42:00,C_002156,P_0200,XAUUSD,SELL,149.73,Euro,False,False,False
T_0000926,2022-09-06 07:44:00,C_002148,P_0200,EURUSD,SELL,2644.2,Euro,False,False,False
T_0000927,2022-09-06 07:44:00,C_002143,P_0200,BTCUSD,SELL,596.42,Euro,False,False,False
T_0000928,2022-09-06 07:44:00,C_002144,P_0200,USDJPY,BUY,583.38,Euro,False,False,False
T_0000929,2022-09-06 07:46:00,C_002152,P_0200,XAUUSD,BUY,1513.86,Euro,False,False,False
T_0000930,2022-09-06 07:47:00,C_002142,P_0200,EURUSD,BUY,1740.19,Euro,False,False,False
T_0000931,2022-09-06 07:48:00,C_001917,P_0171,US100,BUY,21439.11,Saudi Riyal,True,False,False
T_0000932,2022-09-06 07:54:00,C_000260,P_0033,EURUSD,BUY,14926.35,Euro,True,True,False
T_0000933,2022-09-06 07:57:00,C_002149,P_0200,US100,SELL,1728.6,Euro,False,False,False
T_0000934,2022-09-06 07:54:03,C_000162,P_0033,EURUSD,SELL,14876.08,Euro,True,True,False
T_0000935,2022-09-06 08:22:00,C_001462,P_0057,BTCUSD,BUY,5044.93,US Dollar,True,True,False
T_0000936,2022-09-06 08:32:00,C_000240,P_0019,GBPJPY,BUY,17734.24,US Dollar,True,True,False
T_0000937,2022-09-06 08:36:00,C_000219,P_0029,EURUSD,SELL,1429120.17,Rupee,True,False,False
T_0000938,2022-09-06 08:36:00,C_001385,P_0167,BTCUSD,BUY,1041.79,US Dollar,False,False,False
T_0000939,2022-09-06 08:37:00,C_001381,P_0167,BTCUSD,SELL,3845.49,US Dollar,False,False,False
T_0000940,2022-09-06 08:39:00,C_001384,P_0167,AUDCAD,SELL,4248.18,US Dollar,False,False,False
T_0000941,2022-09-06 05:46:03,C_000709,P_0072,GBPJPY,SELL,10505.63,Euro,True,True,False
T_0000942,2022-09-06 08:46:00,C_001383,P_0167,AUDCAD,BUY,3590.49,US Dollar,False,False,False
T_0000943,2022-09-06 08:48:00,C_001379,P_0167,XAUUSD,SELL,4929.55,US Dollar,False,False,False
T_0000944,2022-09-06 08:48:00,C_000265,P_0174,US100,BUY,440.15,Euro,False,False,False
T_0000945,2022-09-06 08:48:00,C_001382,P_0167,BTCUSD,SELL,2134.47,US Dollar,False,False,False
T_0000946,2022-09-06 07:24:04,C_000541,P_0134,US100,SELL,19019.31,US Dollar,True,True,False
T_0000947,2022-09-06 08:53:00,C_001378,P_0167,GBPJPY,BUY,1723.35,US Dollar,False,False,False
T_0000948,2022-09-06 08:22:02,C_000987,P_0057,BTCUSD,SELL,5110.45,US Dollar,True,True,False
T_0000949,2022-09-05 08:32:04,C_000604,P_0011,US100,SELL,12294.18,US Dollar,True,True,False
T_0000950,2022-09-06 08:58:00,C_001380,P_0167,USDJPY,BUY,328.59,US Dollar,False,False,False
T_0000951,2022-09-06 09:23:00,C_001470,P_0154,EURUSD,BUY,9572.92,US Dollar,True,True,False
T_0000952,2022-09-05 16:06:04,C_001728,P_0148,GBPJPY,SELL,5701.51,US Dollar,True,True,False
T_0000953,2022-09-06 09:30:00,C_001272,P_0086,BTCUSD,BUY,9687.63,Australian Dollar,True,False,False
T_0000954,2022-09-06 09:47:00,C_001590,P_0185,US100,BUY,10080.4,Euro,True,False,False
T_0000955,2022-09-06 08:32:02,C_000728,P_0019,GBPJPY,SELL,17649.84,US Dollar,True,True,False
T_0000956,2022-09-06 01:31:04,C_001226,P_0043,US100,SELL,15284.99,US Dollar,True,True,False
T_0000957,2022-09-06 10:30:00,C_001307,P_0071,EURUSD,BUY,844.91,Australian Dollar,False,False,False
T_0000958,2022-09-06 10:30:00,C_000126,P_0033,EURUSD,BUY,196.38,Euro,True,True,False
T_0000959,2022-09-06 10:35:00,C_001308,P_0071,XAUUSD,SELL,953.52,Australian Dollar,False,False,False
T_0000960,2022-09-06 10:35:00,C_001310,P_0071,BTCUSD,BUY,5500.89,Australian Dollar,False,False,False
T_0000961,2022-09-06 10:37:00,C_001256,P_0071,EURUSD,BUY,6100.62,Australian Dollar,False,False,False
T_0000962,2022-09-06 10:45:00,C_001257,P_0071,US100,BUY,2520.54,Australian Dollar,False,False,False
T_0000963,2022-09-06 10:46:00,C_001309,P_0071,GBPJPY,BUY,4087.31,Australian Dollar,False,False,False
T_0000964,2022-09-06 10:50:00,C_001312,P_0071,US100,BUY,5287.85,Australian Dollar,False,False,False
T_0000965,2022-09-06 02:29:04,C_000124,P_0082,GBPJPY,SELL,2446.1,Euro,True,True,False
T_0000966,2022-09-06 10:52:00,C_001311,P_0071,XAUUSD,BUY,4251.38,Australian Dollar,False,False,False
T_0000967,2022-09-06 10:54:00,C_002068,P_0171,GBPJPY,BUY,30027.36,Saudi Riyal,True,False,False
T_0000968,2022-09-06 11:09:00,C_001929,P_0171,GBPJPY,BUY,9321.73,Saudi Riyal,True,True,False
T_0000969,2022-09-05 22:21:04,C_001594,P_0170,GBPJPY,SELL,1097836.77,Rupee,True,True,False
T_0000970,2022-09-06 11:25:00,C_000904,P_0029,AUDCAD,BUY,1378847.99,Rupee,True,True,False
T_0000971,2022-09-06 11:27:00,C_001826,P_0086,AUDCAD,BUY,3997.41,Australian Dollar,True,False,False
T_0000972,2022-09-06 11:31:00,C_001182,P_0199,US100,BUY,20571.76,Canadian Dollar,True,False,False
T_0000973,2022-09-06 11:43:00,C_001809,P_0117,US100,BUY,2372.62,Swiss Franc,True,True,False
T_0000974,2022-09-06 11:45:00,C_000503,P_0086,USDJPY,BUY,33500.56,Australian Dollar,True,False,False
T_0000975,2022-09-06 07:08:04,C_000511,P_0064,EURUSD,SELL,17065.69,US Dollar,True,True,False
T_0000976,2022-09-06 12:01:00,C_000771,P_0192,AUDCAD,BUY,2502.26,US Dollar,False,False,False
T_0000977,2022-09-06 12:02:00,C_000764,P_0192,USDJPY,SELL,3024.5,US Dollar,False,False,False
T_0000978,2022-09-06 12:02:00,C_000766,P_0192,GBPJPY,BUY,1957.31,US Dollar,False,False,False
T_0000979,2022-09-06 12:02:00,C_000768,P_0192,XAUUSD,BUY,3466.48,US Dollar,False,False,False
T_0000980,2022-09-06 12:03:00,C_000770,P_0192,GBPJPY,BUY,1588.3,US Dollar,False,False,False
T_0000981,2022-09-06 12:05:00,C_000769,P_0192,US100,SELL,166.99,US Dollar,False,False,False
T_0000982,2022-09-06 12:08:00,C_000763,P_0192,AUDCAD,SELL,3476032.52,US Dollar,False,False,False
T_0000983,2022-09-06 12:12:00,C_000773,P_0192,EURUSD,BUY,4733.0,US Dollar,False,False,False
T_0000984,2022-09-06 12:18:00,C_000767,P_0192,USDJPY,BUY,2181.88,US Dollar,False,False,False
