commission_id,timestamp,client_id,partner_id,trade_id,commission_amount,currency,is_fraudulent
CM_0000829,2022-09-05 17:34:00,C_001679,P_0007,T_0000829,234.97050000000002,US Dollar,True
CM_0000830,2022-09-05 17:35:00,C_000176,P_0198,T_0000830,133.0085,US Dollar,True
CM_0000831,2022-09-05 17:59:00,C_001099,P_0066,T_0000831,418242.4085,US Dollar,True
CM_0000832,2022-09-05 18:10:00,C_001173,P_0199,T_0000832,20.216,Canadian Dollar,False
CM_0000833,2022-09-05 18:18:00,C_001173,P_0199,T_0000833,19.963,Canadian Dollar,False
CM_0000834,2022-09-05 18:48:00,C_000918,P_0077,T_0000834,390.483,US Dollar,True
CM_0000835,2022-09-05 18:49:00,C_000983,P_0057,T_0000835,2.5765000000000002,US Dollar,True
CM_0000836,2022-09-05 18:58:00,C_001499,P_0066,T_0000836,412215.8435,US Dollar,True
CM_0000837,2022-09-05 19:07:00,C_001133,P_0077,T_0000837,589.9340000000001,US Dollar,True
CM_0000838,2022-09-05 19:09:00,C_001830,P_0199,T_0000838,324.8025,Canadian Dollar,True
CM_0000839,2022-09-05 19:11:00,C_001931,P_0171,T_0000839,3518.4675000000007,Saudi Riyal,True
CM_0000840,2022-09-05 19:44:00,C_001632,P_0110,T_0000840,61.554,US Dollar,True
CM_0000841,2022-09-05 19:45:00,C_001527,P_0066,T_0000841,33.0495,US Dollar,False
CM_0000842,2022-09-05 19:45:00,C_001527,P_0066,T_0000842,32.696,US Dollar,True
CM_0000843,2022-09-05 19:50:00,C_000022,P_0171,T_0000843,3496.5645,Saudi Riyal,True
CM_0000844,2022-09-05 20:27:00,C_000978,P_0066,T_0000844,554.994,US Dollar,True
CM_0000845,2022-09-05 20:27:00,C_000131,P_0198,T_0000845,131.01700000000002,US Dollar,True
CM_0000846,2022-09-05 20:28:00,C_000395,P_0086,T_0000846,756.1600000000001,Australian Dollar,True
CM_0000847,2022-09-05 20:55:00,C_001890,P_0129,T_0000847,815.528,US Dollar,True
CM_0000848,2022-09-05 21:01:00,C_000496,P_0169,T_0000848,62.23650000000001,US Dollar,False
CM_0000849,2022-09-05 21:02:00,C_000498,P_0169,T_0000849,47.648500000000006,US Dollar,False
CM_0000850,2022-09-05 21:12:00,C_000492,P_0169,T_0000850,57.00750000000001,US Dollar,False
CM_0000851,2022-09-05 21:13:00,C_000493,P_0169,T_0000851,150.60850000000002,US Dollar,False
CM_0000852,2022-09-05 21:22:00,C_000494,P_0169,T_0000852,174.621,US Dollar,False
CM_0000853,2022-09-05 21:22:00,C_000490,P_0169,T_0000853,243.637,US Dollar,False
CM_0000854,2022-09-05 21:22:00,C_000491,P_0169,T_0000854,217.173,US Dollar,False
CM_0000855,2022-09-05 21:29:00,C_000489,P_0029,T_0000855,41695.903000000006,Rupee,True
CM_0000856,2022-09-05 22:27:00,C_001058,P_0036,T_0000856,57.060500000000005,Euro,True
CM_0000857,2022-09-05 22:32:00,C_000563,P_0090,T_0000857,22774.156000000003,Yen,False
CM_0000858,2022-09-05 22:37:00,C_001930,P_0171,T_0000858,3529.2214999999997,Saudi Riyal,True
CM_0000859,2022-09-05 23:08:00,C_000006,P_0041,T_0000859,535.6785,US Dollar,False
CM_0000860,2022-09-05 23:21:00,C_000299,P_0170,T_0000860,54049.4105,Rupee,True
CM_0000861,2022-09-05 23:55:00,C_001695,P_0133,T_0000861,473.413,Yuan,True
CM_0000862,2022-09-06 00:30:00,C_001783,P_0097,T_0000862,83.6885,Swiss Franc,False
CM_0000863,2022-09-06 00:31:00,C_001781,P_0097,T_0000863,88.4855,Swiss Franc,False
CM_0000864,2022-09-06 00:31:00,C_001788,P_0097,T_0000864,93.766,Swiss Franc,False
CM_0000865,2022-09-06 00:34:00,C_001784,P_0097,T_0000865,149.27550000000002,Swiss Franc,False
CM_0000866,2022-09-06 00:41:00,C_001785,P_0097,T_0000866,164.2495,Swiss Franc,False
CM_0000867,2022-09-06 00:46:00,C_001786,P_0097,T_0000867,101.41950000000001,Swiss Franc,False
CM_0000868,2022-09-06 00:46:00,C_001782,P_0097,T_0000868,181.2615,Swiss Franc,False
CM_0000869,2022-09-06 00:53:00,C_001787,P_0097,T_0000869,149.7215,Swiss Franc,False
CM_0000870,2022-09-06 00:55:00,C_001501,P_0110,T_0000870,450.8185000000001,US Dollar,True
CM_0000871,2022-09-06 00:58:00,C_001780,P_0097,T_0000871,23.0635,Swiss Franc,False
CM_0000872,2022-09-06 00:58:00,C_001779,P_0097,T_0000872,224.46550000000002,Swiss Franc,False
CM_0000873,2022-09-06 00:59:00,C_001556,P_0077,T_0000873,528.0525,US Dollar,True
CM_0000874,2022-09-06 01:06:00,C_000411,P_0087,T_0000874,48.712,Euro,False
CM_0000875,2022-09-06 01:09:00,C_000416,P_0087,T_0000875,34.3485,Euro,False
CM_0000876,2022-09-06 01:11:00,C_000413,P_0087,T_0000876,31.197500000000005,Euro,False
CM_0000877,2022-09-06 01:15:00,C_001467,P_0190,T_0000877,18.6785,US Dollar,False
CM_0000878,2022-09-06 01:16:00,C_000415,P_0087,T_0000878,78.9235,Euro,False
CM_0000879,2022-09-06 01:17:00,C_000880,P_0029,T_0000879,6216.181500000001,Rupee,True
CM_0000880,2022-09-06 01:18:00,C_001724,P_0154,T_0000880,542.0285,US Dollar,True
CM_0000881,2022-09-06 01:18:00,C_000421,P_0087,T_0000881,7.039000000000001,Euro,False
CM_0000882,2022-09-06 01:19:00,C_000420,P_0087,T_0000882,77.1395,Euro,False
CM_0000883,2022-09-06 01:20:00,C_000422,P_0087,T_0000883,175.54000000000002,Euro,False
CM_0000884,2022-09-06 01:22:00,C_000869,P_0036,T_0000884,56.56100000000001,Euro,True
CM_0000885,2022-09-06 01:22:00,C_001560,P_0190,T_0000885,5.953,US Dollar,False
CM_0000886,2022-09-06 01:23:00,C_000410,P_0087,T_0000886,3.9395000000000007,Euro,False
CM_0000887,2022-09-06 01:28:00,C_000417,P_0087,T_0000887,51.974000000000004,Euro,False
CM_0000888,2022-09-06 02:14:00,C_000933,P_0029,T_0000888,6135.812000000001,Rupee,True
CM_0000889,2022-09-06 02:31:00,C_001619,P_0043,T_0000889,773.5390000000001,US Dollar,True
CM_0000890,2022-09-06 02:43:00,C_000099,P_0057,T_0000890,183.0635,US Dollar,True
CM_0000891,2022-09-06 03:28:00,C_001686,P_0110,T_0000891,737.3035,US Dollar,True
CM_0000892,2022-09-06 03:29:00,C_000163,P_0082,T_0000892,121.1915,Euro,True
CM_0000893,2022-09-06 04:59:00,C_000510,P_0010,T_0000893,0.6910000000000001,US Dollar,False
CM_0000894,2022-09-06 05:02:00,C_000975,P_0175,T_0000894,15361.049500000001,Ruble,False
CM_0000895,2022-09-06 05:02:00,C_000971,P_0175,T_0000895,4638.4839999999995,Ruble,False
CM_0000896,2022-09-06 05:04:00,C_000973,P_0175,T_0000896,10933.1545,Ruble,False
CM_0000897,2022-09-06 05:05:00,C_000970,P_0175,T_0000897,12988.552000000001,Ruble,False
CM_0000898,2022-09-06 05:17:00,C_000969,P_0175,T_0000898,33027916.537,Ruble,False
CM_0000899,2022-09-06 05:18:00,C_000976,P_0175,T_0000899,3508.2370000000005,Ruble,False
CM_0000900,2022-09-06 05:28:00,C_000972,P_0175,T_0000900,3826.0605000000005,Ruble,False
CM_0000901,2022-09-06 05:29:00,C_000967,P_0175,T_0000901,2333.7485,Ruble,False
CM_0000902,2022-09-06 05:32:00,C_001077,P_0191,T_0000902,168.9725,UK Pound,False
CM_0000903,2022-09-06 05:33:00,C_001081,P_0191,T_0000903,81.17150000000001,UK Pound,False
CM_0000904,2022-09-06 05:36:00,C_001074,P_0191,T_0000904,127.75150000000002,UK Pound,False
CM_0000905,2022-09-06 05:38:00,C_001082,P_0191,T_0000905,6.6985,UK Pound,False
CM_0000906,2022-09-06 05:38:00,C_001076,P_0191,T_0000906,182.86400000000003,UK Pound,False
CM_0000907,2022-09-06 05:44:00,C_001072,P_0191,T_0000907,66.241,UK Pound,False
CM_0000908,2022-09-06 05:48:00,C_001079,P_0191,T_0000908,97.50850000000001,UK Pound,False
CM_0000909,2022-09-06 05:51:00,C_001075,P_0191,T_0000909,10.982500000000002,UK Pound,False
CM_0000910,2022-09-06 05:52:00,C_001080,P_0191,T_0000910,42.11000000000001,UK Pound,False
CM_0000911,2022-09-06 06:02:00,C_001342,P_0199,T_0000911,651248.2595,Canadian Dollar,True
CM_0000912,2022-09-06 06:28:00,C_000477,P_0029,T_0000912,48861.7925,Rupee,True
CM_0000913,2022-09-06 06:32:00,C_001086,P_0036,T_0000913,48.814,Euro,True
CM_0000914,2022-09-06 06:46:00,C_001792,P_0072,T_0000914,531.6095,Euro,True
CM_0000915,2022-09-06 06:51:00,C_000616,P_0019,T_0000915,7.2285,US Dollar,True
CM_0000916,2022-09-06 06:52:00,C_000573,P_0077,T_0000916,175529.519,US Dollar,True
CM_0000917,2022-09-06 07:48:00,C_001158,P_0057,T_0000917,179.8895,US Dollar,True
CM_0000918,2022-09-06 08:08:00,C_000178,P_0064,T_0000918,848.4490000000001,US Dollar,True
CM_0000919,2022-09-06 08:24:00,C_000139,P_0134,T_0000919,946.3510000000001,US Dollar,True
CM_0000920,2022-09-06 08:27:00,C_001306,P_0066,T_0000920,552.028,US Dollar,True
CM_0000921,2022-09-06 08:35:00,C_000011,P_0152,T_0000921,4868.3324999999995,Mexican Peso,False
CM_0000922,2022-09-06 08:36:00,C_000815,P_0039,T_0000922,723.8270000000001,Swiss Franc,True
CM_0000923,2022-09-06 08:38:00,C_002147,P_0200,T_0000923,135.0725,Euro,False
CM_0000924,2022-09-06 08:41:00,C_001494,P_0077,T_0000924,174575.9865,US Dollar,True
CM_0000925,2022-09-06 08:42:00,C_002156,P_0200,T_0000925,7.4864999999999995,Euro,False
CM_0000926,2022-09-06 08:44:00,C_002148,P_0200,T_0000926,132.21,Euro,False
CM_0000927,2022-09-06 08:44:00,C_002143,P_0200,T_0000927,29.820999999999998,Euro,False
CM_0000928,2022-09-06 08:44:00,C_002144,P_0200,T_0000928,29.169,Euro,False
CM_0000929,2022-09-06 08:46:00,C_002152,P_0200,T_0000929,75.693,Euro,False
CM_0000930,2022-09-06 08:47:00,C_002142,P_0200,T_0000930,87.0095,Euro,False
CM_0000931,2022-09-06 08:48:00,C_001917,P_0171,T_0000931,1071.9555,Saudi Riyal,True
CM_0000932,2022-09-06 08:54:00,C_000260,P_0033,T_0000932,746.3175000000001,Euro,True
CM_0000933,2022-09-06 08:57:00,C_002149,P_0200,T_0000933,86.43,Euro,False
CM_0000934,2022-09-06 09:02:00,C_000162,P_0033,T_0000934,743.8040000000001,Euro,True
CM_0000935,2022-09-06 09:22:00,C_001462,P_0057,T_0000935,252.24650000000003,US Dollar,True
CM_0000936,2022-09-06 09:32:00,C_000240,P_0019,T_0000936,886.7120000000001,US Dollar,True
CM_0000937,2022-09-06 09:36:00,C_000219,P_0029,T_0000937,71456.0085,Rupee,True
CM_0000938,2022-09-06 09:36:00,C_001385,P_0167,T_0000938,52.0895,US Dollar,False
CM_0000939,2022-09-06 09:37:00,C_001381,P_0167,T_0000939,192.2745,US Dollar,False
CM_0000940,2022-09-06 09:39:00,C_001384,P_0167,T_0000940,212.40900000000002,US Dollar,False
CM_0000941,2022-09-06 09:43:00,C_000709,P_0072,T_0000941,525.2814999999999,Euro,True
CM_0000942,2022-09-06 09:46:00,C_001383,P_0167,T_0000942,179.5245,US Dollar,False
CM_0000943,2022-09-06 09:48:00,C_001379,P_0167,T_0000943,246.47750000000002,US Dollar,False
CM_0000944,2022-09-06 09:48:00,C_000265,P_0174,T_0000944,22.0075,Euro,False
CM_0000945,2022-09-06 09:48:00,C_001382,P_0167,T_0000945,106.7235,US Dollar,False
CM_0000946,2022-09-06 09:52:00,C_000541,P_0134,T_0000946,950.9655000000001,US Dollar,True
CM_0000947,2022-09-06 09:53:00,C_001378,P_0167,T_0000947,86.1675,US Dollar,False
CM_0000948,2022-09-06 09:54:00,C_000987,P_0057,T_0000948,255.5225,US Dollar,True
CM_0000949,2022-09-06 09:57:00,C_000604,P_0011,T_0000949,614.7090000000001,US Dollar,True
CM_0000950,2022-09-06 09:58:00,C_001380,P_0167,T_0000950,16.4295,US Dollar,False
CM_0000951,2022-09-06 10:23:00,C_001470,P_0154,T_0000951,478.646,US Dollar,True
CM_0000952,2022-09-06 10:29:00,C_001728,P_0148,T_0000952,285.07550000000003,US Dollar,True
CM_0000953,2022-09-06 10:30:00,C_001272,P_0086,T_0000953,484.38149999999996,Australian Dollar,True
CM_0000954,2022-09-06 10:47:00,C_001590,P_0185,T_0000954,504.02,Euro,True
CM_0000955,2022-09-06 10:53:00,C_000728,P_0019,T_0000955,882.4920000000001,US Dollar,True
CM_0000956,2022-09-06 11:30:00,C_001226,P_0043,T_0000956,764.2495,US Dollar,True
CM_0000957,2022-09-06 11:30:00,C_001307,P_0071,T_0000957,42.2455,Australian Dollar,False
CM_0000958,2022-09-06 11:30:00,C_000126,P_0033,T_0000958,9.819,Euro,True
CM_0000959,2022-09-06 11:35:00,C_001308,P_0071,T_0000959,47.676,Australian Dollar,False
CM_0000960,2022-09-06 11:35:00,C_001310,P_0071,T_0000960,275.0445,Australian Dollar,False
CM_0000961,2022-09-06 11:37:00,C_001256,P_0071,T_0000961,305.031,Australian Dollar,False
CM_0000962,2022-09-06 11:45:00,C_001257,P_0071,T_0000962,126.027,Australian Dollar,False
CM_0000963,2022-09-06 11:46:00,C_001309,P_0071,T_0000963,204.3655,Australian Dollar,False
CM_0000964,2022-09-06 11:50:00,C_001312,P_0071,T_0000964,264.39250000000004,Australian Dollar,False
CM_0000965,2022-09-06 11:50:00,C_000124,P_0082,T_0000965,122.305,Euro,True
CM_0000966,2022-09-06 11:52:00,C_001311,P_0071,T_0000966,212.56900000000002,Australian Dollar,False
CM_0000967,2022-09-06 11:54:00,C_002068,P_0171,T_0000967,1501.3680000000002,Saudi Riyal,True
CM_0000968,2022-09-06 12:09:00,C_001929,P_0171,T_0000968,466.0865,Saudi Riyal,True
CM_0000969,2022-09-06 12:14:00,C_001594,P_0170,T_0000969,54891.838500000005,Rupee,True
CM_0000970,2022-09-06 12:25:00,C_000904,P_0029,T_0000970,68942.3995,Rupee,True
CM_0000971,2022-09-06 12:27:00,C_001826,P_0086,T_0000971,199.8705,Australian Dollar,True
CM_0000972,2022-09-06 12:31:00,C_001182,P_0199,T_0000972,1028.588,Canadian Dollar,True
CM_0000973,2022-09-06 12:43:00,C_001809,P_0117,T_0000973,118.631,Swiss Franc,True
CM_0000974,2022-09-06 12:45:00,C_000503,P_0086,T_0000974,1675.028,Australian Dollar,True
CM_0000975,2022-09-06 12:48:00,C_000511,P_0064,T_0000975,853.2845,US Dollar,True
CM_0000976,2022-09-06 13:01:00,C_000771,P_0192,T_0000976,125.11300000000001,US Dollar,False
CM_0000977,2022-09-06 13:02:00,C_000764,P_0192,T_0000977,151.225,US Dollar,False
CM_0000978,2022-09-06 13:02:00,C_000766,P_0192,T_0000978,97.8655,US Dollar,False
CM_0000979,2022-09-06 13:02:00,C_000768,P_0192,T_0000979,173.324,US Dollar,False
CM_0000980,2022-09-06 13:03:00,C_000770,P_0192,T_0000980,79.415,US Dollar,False
CM_0000981,2022-09-06 13:05:00,C_000769,P_0192,T_0000981,8.3495,US Dollar,False
CM_0000982,2022-09-06 13:08:00,C_000763,P_0192,T_0000982,173801.62600000002,US Dollar,False
CM_0000983,2022-09-06 13:12:00,C_000773,P_0192,T_0000983,236.65,US Dollar,False
CM_0000984,2022-09-06 13:18:00,C_000767,P_0192,T_0000984,109.09400000000001,US Dollar,False
CM_0000985,2022-09-06 13:20:00,C_000752,P_0110,T_0000985,6.707,US Dollar,True
CM_0000986,2022-09-06 13:26:00,C_001963,P_0178,T_0000986,21.628,Saudi Riyal,False
CM_0000987,2022-09-06 13:28:00,C_000765,P_0192,T_0000987,148.94500000000002,US Dollar,False
CM_0000988,2022-09-06 13:30:00,C_000277,P_0134,T_0000988,716.9465,US Dollar,True
CM_0000989,2022-09-06 13:35:00,C_001290,P_0157,T_0000989,137.648,UK Pound,False
CM_0000990,2022-09-06 13:36:00,C_001285,P_0157,T_0000990,91.778,UK Pound,False
CM_0000991,2022-09-06 13:38:00,C_000809,P_0029,T_0000991,68755.13249999999,Rupee,True
CM_0000992,2022-09-06 13:40:00,C_001282,P_0157,T_0000992,15.314500000000002,UK Pound,False
CM_0000993,2022-09-06 13:40:00,C_000108,P_0082,T_0000993,811.888,Euro,True
CM_0000994,2022-09-06 13:42:00,C_000049,P_0033,T_0000994,9.816500000000001,Euro,True
CM_0000995,2022-09-06 13:42:00,C_001289,P_0157,T_0000995,24.039500000000004,UK Pound,False
CM_0000996,2022-09-06 13:45:00,C_000409,P_0159,T_0000996,122.6105,Canadian Dollar,True
CM_0000997,2022-09-06 13:45:00,C_001284,P_0157,T_0000997,129.082,UK Pound,False
CM_0000998,2022-09-06 13:47:00,C_001391,P_0039,T_0000998,510.47150000000005,Swiss Franc,True
CM_0000999,2022-09-06 13:48:00,C_001283,P_0157,T_0000999,193.2065,UK Pound,False
CM_0001000,2022-09-06 13:52:00,C_001286,P_0157,T_0001000,21.505000000000003,UK Pound,False
CM_0001001,2022-09-06 13:54:00,C_001288,P_0157,T_0001001,40.468500000000006,UK Pound,False
CM_0001002,2022-09-06 13:57:00,C_001287,P_0157,T_0001002,122.556,UK Pound,False
CM_0001003,2022-09-06 14:15:00,C_001231,P_0011,T_0001003,557.024,US Dollar,True
CM_0001004,2022-09-06 14:16:00,C_001291,P_0019,T_0001004,452.69,US Dollar,True
CM_0001005,2022-09-06 14:18:00,C_000581,P_0117,T_0001005,116.9735,Swiss Franc,True
CM_0001006,2022-09-06 14:20:00,C_000965,P_0077,T_0001006,980.456,US Dollar,True
CM_0001007,2022-09-06 14:24:00,C_000574,P_0185,T_0001007,581.409,Euro,True
CM_0001008,2022-09-06 14:26:00,C_000241,P_0110,T_0001008,738.886,US Dollar,True
CM_0001009,2022-09-06 14:32:00,C_001723,P_0185,T_0001009,580.243,Euro,True
CM_0001010,2022-09-06 14:36:00,C_001401,P_0159,T_0001010,120.30450000000002,Canadian Dollar,True
CM_0001011,2022-09-06 14:40:00,C_000478,P_0115,T_0001011,3.8145000000000007,US Dollar,False
CM_0001012,2022-09-06 15:06:00,C_000442,P_0110,T_0001012,744.4325,US Dollar,True
CM_0001013,2022-09-06 15:20:00,C_000675,P_0072,T_0001013,140.75250000000003,Euro,True
CM_0001014,2022-09-06 15:21:00,C_000015,P_0005,T_0001014,40.304500000000004,Saudi Riyal,False
CM_0001015,2022-09-06 15:26:00,C_000910,P_0011,T_0001015,550.6645000000001,US Dollar,True
CM_0001016,2022-09-06 15:43:00,C_001921,P_0117,T_0001016,148.826,Swiss Franc,True
CM_0001017,2022-09-06 15:49:00,C_001926,P_0171,T_0001017,466.404,Saudi Riyal,True
CM_0001018,2022-09-06 15:57:00,C_001186,P_0057,T_0001018,343.50250000000005,US Dollar,True
CM_0001019,2022-09-06 16:50:00,C_001641,P_0036,T_0001019,49.257000000000005,Euro,True
CM_0001020,2022-09-06 16:57:00,C_000011,P_0152,T_0001020,766991.7455000001,Mexican Peso,False
CM_0001021,2022-09-06 16:59:00,C_001267,P_0199,T_0001021,1054.3275,Canadian Dollar,True
CM_0001022,2022-09-06 17:06:00,C_001500,P_0019,T_0001022,455.049,US Dollar,True
CM_0001023,2022-09-06 17:14:00,C_001102,P_0072,T_0001023,138.681,Euro,True
CM_0001024,2022-09-06 17:16:00,C_000524,P_0011,T_0001024,450.384,US Dollar,True
CM_0001025,2022-09-06 17:24:00,C_001270,P_0185,T_0001025,478.18100000000004,Euro,True
CM_0001026,2022-09-06 17:36:00,C_000311,P_0007,T_0001026,959.75,US Dollar,True
CM_0001027,2022-09-06 17:36:00,C_000190,P_0033,T_0001027,663.393,Euro,True
CM_0001028,2022-09-06 17:45:00,C_001524,P_0159,T_0001028,883.172,Canadian Dollar,True
CM_0001029,2022-09-06 17:48:00,C_001447,P_0170,T_0001029,16938.496,Rupee,True
CM_0001030,2022-09-06 17:49:00,C_001087,P_0072,T_0001030,660.7745,Euro,True
CM_0001031,2022-09-06 18:05:00,C_001005,P_0182,T_0001031,213.217,Euro,True
CM_0001032,2022-09-06 18:19:00,C_001245,P_0185,T_0001032,482.2025,Euro,True
CM_0001033,2022-09-06 18:24:00,C_001277,P_0039,T_0001033,691.8895000000001,Swiss Franc,True
CM_0001034,2022-09-06 18:35:00,C_000778,P_0106,T_0001034,33.898500000000006,Euro,True
CM_0001035,2022-09-06 19:11:00,C_000013,P_0100,T_0001035,566.536,Saudi Riyal,False
CM_0001036,2022-09-06 19:23:00,C_001249,P_0072,T_0001036,650.0725000000001,Euro,True
CM_0001037,2022-09-06 19:29:00,C_000509,P_0170,T_0001037,17062.2025,Rupee,True
CM_0001038,2022-09-06 19:30:00,C_000683,P_0091,T_0001038,136.4685,US Dollar,False
CM_0001039,2022-09-06 19:33:00,C_000381,P_0185,T_0001039,231.91,Euro,True
CM_0001040,2022-09-06 19:37:00,C_001657,P_0199,T_0001040,1300.355,Canadian Dollar,True
CM_0001041,2022-09-06 19:39:00,C_001404,P_0043,T_0001041,816.48,US Dollar,True
CM_0001042,2022-09-06 19:44:00,C_000682,P_0091,T_0001042,132.17000000000002,US Dollar,False
CM_0001043,2022-09-06 19:47:00,C_000684,P_0091,T_0001043,17.8535,US Dollar,False
CM_0001044,2022-09-06 19:51:00,C_000686,P_0091,T_0001044,67.9985,US Dollar,False
CM_0001045,2022-09-06 19:51:00,C_000681,P_0091,T_0001045,182.592,US Dollar,False
CM_0001046,2022-09-06 19:53:00,C_000605,P_0091,T_0001046,179.60850000000002,US Dollar,False
CM_0001047,2022-09-06 19:55:00,C_000685,P_0091,T_0001047,89.45750000000001,US Dollar,False
CM_0001048,2022-09-06 20:02:00,C_000725,P_0052,T_0001048,6666.4465,Rupee,False
CM_0001049,2022-09-06 20:08:00,C_000563,P_0090,T_0001049,89120.183,Yen,False
CM_0001050,2022-09-06 20:13:00,C_000722,P_0052,T_0001050,17473.767000000003,Rupee,False
CM_0001051,2022-09-06 20:17:00,C_000721,P_0052,T_0001051,7773.123500000001,Rupee,False
CM_0001052,2022-09-06 20:22:00,C_000718,P_0052,T_0001052,12564.936000000002,Rupee,False
CM_0001053,2022-09-06 20:22:00,C_001254,P_0199,T_0001053,1298.73,Canadian Dollar,True
CM_0001054,2022-09-06 20:22:00,C_000345,P_0019,T_0001054,892.1325000000002,US Dollar,True
CM_0001055,2022-09-06 20:24:00,C_000719,P_0052,T_0001055,6769.682000000001,Rupee,False
CM_0001056,2022-09-06 20:26:00,C_000717,P_0052,T_0001056,16640.549,Rupee,False
CM_0001057,2022-09-06 20:26:00,C_000834,P_0057,T_0001057,338.6095,US Dollar,True
CM_0001058,2022-09-06 20:27:00,C_000720,P_0052,T_0001058,9782.030499999999,Rupee,False
CM_0001059,2022-09-06 20:29:00,C_000723,P_0052,T_0001059,10625.6375,Rupee,False
CM_0001060,2022-09-06 20:30:00,C_000947,P_0049,T_0001060,31.3425,Euro,False
CM_0001061,2022-09-06 20:34:00,C_000253,P_0057,T_0001061,160.1105,US Dollar,True
CM_0001062,2022-09-06 20:41:00,C_000951,P_0049,T_0001062,204.217,Euro,False
CM_0001063,2022-09-06 20:44:00,C_001063,P_0117,T_0001063,151.24949999999998,Swiss Franc,True
CM_0001064,2022-09-06 20:45:00,C_000948,P_0049,T_0001064,80.98250000000002,Euro,False
CM_0001065,2022-09-06 20:47:00,C_000954,P_0049,T_0001065,152.17000000000002,Euro,False
CM_0001066,2022-09-06 20:53:00,C_000950,P_0049,T_0001066,6.9085,Euro,False
CM_0001067,2022-09-06 20:53:00,C_000952,P_0049,T_0001067,204.329,Euro,False
CM_0001068,2022-09-06 20:54:00,C_000412,P_0154,T_0001068,480.92650000000003,US Dollar,True
CM_0001069,2022-09-06 20:55:00,C_000949,P_0049,T_0001069,292583.83900000004,Euro,False
CM_0001070,2022-09-06 20:59:00,C_000946,P_0049,T_0001070,186.35950000000003,Euro,False
CM_0001071,2022-09-06 21:21:00,C_001803,P_0057,T_0001071,340.7445,US Dollar,True
CM_0001072,2022-09-06 22:34:00,C_000106,P_0033,T_0001072,652.869,Euro,True
CM_0001073,2022-09-06 22:55:00,C_000981,P_0039,T_0001073,382.25250000000005,Swiss Franc,True
CM_0001074,2022-09-06 23:39:00,C_000715,P_0064,T_0001074,243.70700000000002,US Dollar,True
CM_0001075,2022-09-07 00:08:00,C_000230,P_0011,T_0001075,445.591,US Dollar,False
CM_0001076,2022-09-07 00:27:00,C_001280,P_0117,T_0001076,251.7185,Swiss Franc,True
CM_0001077,2022-09-07 00:45:00,C_000229,P_0043,T_0001077,315.472,US Dollar,True
CM_0001078,2022-09-07 00:55:00,C_000104,P_0067,T_0001078,6.3585,US Dollar,False
CM_0001079,2022-09-07 01:00:00,C_000993,P_0046,T_0001079,715.436,Ruble,False
CM_0001080,2022-09-07 01:00:00,C_001642,P_0190,T_0001080,0.41100000000000003,US Dollar,False
CM_0001081,2022-09-07 01:01:00,C_001645,P_0019,T_0001081,878.5010000000001,US Dollar,True
CM_0001082,2022-09-07 01:02:00,C_002079,P_0190,T_0001082,2.278,US Dollar,False
CM_0001083,2022-09-07 01:19:00,C_001459,P_0190,T_0001083,0.028499999999999998,US Dollar,False
CM_0001084,2022-09-07 01:58:00,C_000737,P_0117,T_0001084,249.625,Swiss Franc,True
CM_0001085,2022-09-07 02:00:00,C_002153,P_0018,T_0001085,33.12,Euro,False
