commission_id,timestamp,partner_account_id,client_account_id,commission_amount,currency
CM_0001688,2022-09-09 19:09:00,P_0130,C_000080,152.86,US Dollar
CM_0001689,2022-09-09 19:09:00,P_0130,C_000081,139.5675,US Dollar
CM_0001690,2022-09-09 19:10:00,P_0130,C_000068,81.947,US Dollar
CM_0001691,2022-09-09 19:10:00,P_0009,C_000256,1044.949,US Dollar
CM_0001692,2022-09-09 19:14:00,P_0083,C_001165,529.332,US Dollar
CM_0001693,2022-09-09 19:14:00,P_0182,C_001400,649.4825000000001,Euro
CM_0001694,2022-09-09 19:16:00,P_0056,C_001412,25.3385,Euro
CM_0001695,2022-09-09 19:18:00,P_0130,C_000079,180.7895,US Dollar
CM_0001696,2022-09-09 19:18:00,P_0166,C_001774,1.3955000000000002,Swiss Franc
CM_0001697,2022-09-09 19:19:00,P_0155,C_001893,6.734500000000001,US Dollar
CM_0001698,2022-09-09 19:20:00,P_0130,C_000077,140.2555,US Dollar
CM_0001699,2022-09-09 19:20:00,P_0155,C_001069,10.848,US Dollar
CM_0001700,2022-09-09 19:21:00,P_0130,C_000089,118.3405,US Dollar
CM_0001701,2022-09-09 19:22:00,P_0155,C_001545,27.737,US Dollar
CM_0001702,2022-09-09 19:23:00,P_0130,C_000075,44.824000000000005,US Dollar
CM_0001703,2022-09-09 19:24:00,P_0130,C_000086,112.012,US Dollar
CM_0001704,2022-09-09 19:29:00,P_0056,C_000429,11.054000000000002,Euro
CM_0001705,2022-09-09 19:30:00,P_0028,C_001319,56.7185,Australian Dollar
CM_0001706,2022-09-09 19:37:00,P_0028,C_001322,26.729000000000003,Australian Dollar
CM_0001707,2022-09-09 19:41:00,P_0028,C_001320,338.19350000000003,Australian Dollar
CM_0001708,2022-09-09 19:41:00,P_0028,C_001313,92.729,Australian Dollar
CM_0001709,2022-09-09 19:41:00,P_0065,C_000788,17266.503500000003,Rupee
CM_0001710,2022-09-09 19:45:00,P_0028,C_001315,130.81900000000002,Australian Dollar
CM_0001711,2022-09-09 19:49:00,P_0028,C_001314,96.945,Australian Dollar
CM_0001712,2022-09-09 19:49:00,P_0065,C_000789,8490.5845,Rupee
CM_0001713,2022-09-09 19:51:00,P_0028,C_001321,210.33000000000004,Australian Dollar
CM_0001714,2022-09-09 19:52:00,P_0155,C_000982,8.5725,US Dollar
CM_0001715,2022-09-09 19:55:00,P_0028,C_001318,162.50850000000003,Australian Dollar
CM_0001716,2022-09-09 19:57:00,P_0028,C_001316,314.9075,Australian Dollar
CM_0001717,2022-09-09 19:59:00,P_0082,C_000029,576.0845,Euro
CM_0001718,2022-09-09 20:06:00,P_0100,C_002001,27.908,Saudi Riyal
CM_0001719,2022-09-09 20:12:00,P_0155,C_001146,3.3315,US Dollar
CM_0001720,2022-09-09 20:14:00,P_0002,C_001707,392.5495,Australian Dollar
CM_0001721,2022-09-09 20:27:00,P_0161,C_000846,785.0300000000001,US Dollar
CM_0001722,2022-09-09 20:28:00,P_0010,C_000266,19.161,US Dollar
CM_0001723,2022-09-09 20:45:00,P_0083,C_001506,539.8560000000001,US Dollar
CM_0001724,2022-09-09 20:45:00,P_0178,C_001937,1861.3835,Saudi Riyal
CM_0001725,2022-09-09 20:53:00,P_0141,C_000408,203.294,US Dollar
CM_0001726,2022-09-09 21:05:00,P_0155,C_001442,3.522,US Dollar
CM_0001727,2022-09-09 21:13:00,P_0027,C_001147,10.508,Canadian Dollar
CM_0001728,2022-09-09 21:15:00,P_0166,C_001717,33.151,Swiss Franc
CM_0001729,2022-09-09 21:20:00,P_0126,C_000027,0.511,Euro
CM_0001730,2022-09-09 21:29:00,P_0056,C_000164,40.916500000000006,Euro
CM_0001731,2022-09-09 21:31:00,P_0056,C_000255,19.3865,Euro
CM_0001732,2022-09-09 21:33:00,P_0138,C_000924,626.5165000000001,US Dollar
CM_0001733,2022-09-09 21:41:00,P_0155,C_000289,90.335,US Dollar
CM_0001734,2022-09-09 21:51:00,P_0140,C_001892,96.743,Shekel
CM_0001735,2022-09-09 21:57:00,P_0099,C_001411,24.761000000000003,Yuan
CM_0001736,2022-09-09 21:57:00,P_0155,C_001636,15.8535,US Dollar
CM_0001737,2022-09-09 22:05:00,P_0056,C_000812,9.7525,Euro
CM_0001738,2022-09-09 22:05:00,P_0036,C_000132,7.358499999999999,Euro
CM_0001739,2022-09-09 22:08:00,P_0106,C_001328,256.55,Euro
CM_0001740,2022-09-09 22:09:00,P_0099,C_000556,169.627,Yuan
CM_0001741,2022-09-09 22:16:00,P_0143,C_000548,11.9255,US Dollar
CM_0001742,2022-09-09 22:23:00,P_0140,C_001829,35.415,Shekel
CM_0001743,2022-09-09 22:54:00,P_0155,C_001609,45.397000000000006,US Dollar
CM_0001744,2022-09-09 22:54:00,P_0141,C_000109,599.8100000000001,US Dollar
CM_0001745,2022-09-09 22:55:00,P_0155,C_001330,4.4305,US Dollar
CM_0001746,2022-09-09 23:13:00,P_0002,C_000223,1205924.8625,Australian Dollar
CM_0001747,2022-09-09 23:18:00,P_0155,C_001227,14.9605,US Dollar
CM_0001748,2022-09-09 23:36:00,P_0155,C_002043,8.2905,US Dollar
CM_0001749,2022-09-09 23:50:00,P_0056,C_000925,14.292,Euro
CM_0001750,2022-09-10 00:11:00,P_0034,C_000566,2533.86,Yen
CM_0001751,2022-09-10 00:11:00,P_0027,C_001171,3.1820000000000004,Canadian Dollar
CM_0001752,2022-09-10 00:13:00,P_0115,C_000478,3.8145000000000007,US Dollar
CM_0001753,2022-09-10 00:16:00,P_0115,C_000478,4.6635,US Dollar
CM_0001754,2022-09-10 00:16:00,P_0152,C_000071,20686.608,Mexican Peso
CM_0001755,2022-09-10 00:20:00,P_0056,C_000344,1.132,Euro
CM_0001756,2022-09-10 00:37:00,P_0140,C_001801,32.5085,Shekel
CM_0001757,2022-09-10 00:39:00,P_0155,C_000807,15.4665,US Dollar
CM_0001758,2022-09-10 00:52:00,P_0155,C_000191,4.8535,US Dollar
CM_0001759,2022-09-10 01:01:00,P_0195,C_001977,172.976,UK Pound
CM_0001760,2022-09-10 01:05:00,P_0195,C_001976,95.797,UK Pound
CM_0001761,2022-09-10 01:05:00,P_0195,C_001978,98.0745,UK Pound
CM_0001762,2022-09-10 01:06:00,P_0195,C_001981,143.135,UK Pound
CM_0001763,2022-09-10 01:08:00,P_0195,C_001973,11.0265,UK Pound
CM_0001764,2022-09-10 01:15:00,P_0195,C_001974,166.35450000000003,UK Pound
CM_0001765,2022-09-10 01:16:00,P_0195,C_001980,182.969,UK Pound
CM_0001766,2022-09-10 01:20:00,P_0046,C_000989,657.8140000000001,Ruble
CM_0001767,2022-09-10 01:22:00,P_0195,C_001982,32.198,UK Pound
CM_0001768,2022-09-10 01:23:00,P_0190,C_001909,1.175,US Dollar
CM_0001769,2022-09-10 01:28:00,P_0195,C_001979,177.97400000000002,UK Pound
CM_0001770,2022-09-10 01:37:00,P_0182,C_000561,646.365,Euro
CM_0001771,2022-09-10 01:52:00,P_0082,C_000179,567.3725000000001,Euro
CM_0001772,2022-09-10 02:32:00,P_0134,C_001061,174.15550000000002,US Dollar
CM_0001773,2022-09-10 02:32:00,P_0153,C_001887,165.75650000000002,Shekel
CM_0001774,2022-09-10 02:37:00,P_0153,C_001882,814.95,Shekel
CM_0001775,2022-09-10 02:37:00,P_0153,C_001879,668.3935000000001,Shekel
CM_0001776,2022-09-10 02:37:00,P_0153,C_001889,676.7475000000001,Shekel
CM_0001777,2022-09-10 02:40:00,P_0153,C_001883,502.1185,Shekel
CM_0001778,2022-09-10 02:41:00,P_0153,C_001881,273.1215,Shekel
CM_0001779,2022-09-10 02:41:00,P_0153,C_001878,175.81050000000002,Shekel
CM_0001780,2022-09-10 02:43:00,P_0090,C_000072,54933.1195,Yen
CM_0001781,2022-09-10 02:45:00,P_0153,C_001877,591.3385000000001,Shekel
CM_0001782,2022-09-10 02:48:00,P_0153,C_001884,587.8675000000001,Shekel
CM_0001783,2022-09-10 02:52:00,P_0153,C_001886,664.8775,Shekel
CM_0001784,2022-09-10 02:52:00,P_0153,C_001885,668.6800000000001,Shekel
CM_0001785,2022-09-10 02:54:00,P_0153,C_001888,753.4875000000001,Shekel
CM_0001786,2022-09-10 02:57:00,P_0153,C_001880,90.361,Shekel
CM_0001787,2022-09-10 03:05:00,P_0082,C_000084,326.31100000000004,Euro
CM_0001788,2022-09-10 03:16:00,P_0009,C_000753,1039.5345,US Dollar
CM_0001789,2022-09-10 03:35:00,P_0160,C_001631,4.482500000000001,Swiss Franc
CM_0001790,2022-09-10 05:04:00,P_0180,C_001953,144.457,Euro
CM_0001791,2022-09-10 05:07:00,P_0180,C_001948,114.1955,Euro
CM_0001792,2022-09-10 05:09:00,P_0180,C_001946,111.2345,Euro
CM_0001793,2022-09-10 05:14:00,P_0161,C_001242,330.802,US Dollar
CM_0001794,2022-09-10 05:17:00,P_0180,C_001949,43.517,Euro
CM_0001795,2022-09-10 05:17:00,P_0180,C_001947,27.736000000000004,Euro
CM_0001796,2022-09-10 05:19:00,P_0180,C_001954,179.207,Euro
CM_0001797,2022-09-10 05:24:00,P_0180,C_001950,89.8615,Euro
CM_0001798,2022-09-10 05:27:00,P_0180,C_001951,58.0905,Euro
CM_0001799,2022-09-10 05:28:00,P_0180,C_001955,48.5795,Euro
CM_0001800,2022-09-10 05:29:00,P_0180,C_001952,108.5345,Euro
CM_0001801,2022-09-10 05:30:00,P_0061,C_001143,1090.0045,Yuan
CM_0001802,2022-09-10 05:33:00,P_0061,C_001135,810.5540000000001,Yuan
CM_0001803,2022-09-10 05:34:00,P_0061,C_001144,1265.449,Yuan
CM_0001804,2022-09-10 05:37:00,P_0061,C_001137,38.925,Yuan
CM_0001805,2022-09-10 05:47:00,P_0061,C_001140,1641.076,Yuan
CM_0001806,2022-09-10 05:48:00,P_0138,C_001525,623.819,US Dollar
CM_0001807,2022-09-10 05:50:00,P_0061,C_001134,1568.423,Yuan
CM_0001808,2022-09-10 05:51:00,P_0061,C_001141,1556.622,Yuan
CM_0001809,2022-09-10 05:52:00,P_0061,C_001138,862.88,Yuan
CM_0001810,2022-09-10 05:55:00,P_0061,C_001136,49.79750000000001,Yuan
CM_0001811,2022-09-10 05:58:00,P_0061,C_001139,1215.264,Yuan
CM_0001812,2022-09-10 05:58:00,P_0061,C_001142,1511.092,Yuan
CM_0001813,2022-09-10 06:00:00,P_0133,C_001471,476.7325,Yuan
CM_0001814,2022-09-10 06:02:00,P_0133,C_001475,1131.5195,Yuan
CM_0001815,2022-09-10 06:09:00,P_0133,C_001476,1143.9085,Yuan
CM_0001816,2022-09-10 06:10:00,P_0133,C_001468,775.4585000000001,Yuan
CM_0001817,2022-09-10 06:11:00,P_0133,C_001469,1218.91,Yuan
CM_0001818,2022-09-10 06:11:00,P_0016,C_001217,49.736,US Dollar
CM_0001819,2022-09-10 06:12:00,P_0016,C_001223,43.6375,US Dollar
CM_0001820,2022-09-10 06:12:00,P_0133,C_001473,840.0225,Yuan
CM_0001821,2022-09-10 06:19:00,P_0016,C_001214,208.18600000000004,US Dollar
CM_0001822,2022-09-10 06:23:00,P_0016,C_001218,60.99700000000001,US Dollar
CM_0001823,2022-09-10 06:23:00,P_0016,C_001213,140.002,US Dollar
CM_0001824,2022-09-10 06:23:00,P_0133,C_001474,824.8675,Yuan
CM_0001825,2022-09-10 06:23:00,P_0016,C_001216,205.1295,US Dollar
CM_0001826,2022-09-10 06:26:00,P_0133,C_001472,1313.5715,Yuan
CM_0001827,2022-09-10 06:27:00,P_0016,C_001224,228.0875,US Dollar
CM_0001828,2022-09-10 06:29:00,P_0016,C_001222,221.135,US Dollar
CM_0001829,2022-09-10 06:29:00,P_0016,C_001221,135.4245,US Dollar
CM_0001830,2022-09-10 06:29:00,P_0016,C_001215,127.3115,US Dollar
CM_0001831,2022-09-10 06:36:00,P_0004,C_001994,134.823,Euro
CM_0001832,2022-09-10 06:37:00,P_0083,C_000434,485.975,US Dollar
CM_0001833,2022-09-10 06:40:00,P_0004,C_001993,29.6755,Euro
CM_0001834,2022-09-10 06:45:00,P_0004,C_001988,39.36150000000001,Euro
CM_0001835,2022-09-10 06:49:00,P_0004,C_001989,143.57000000000002,Euro
CM_0001836,2022-09-10 06:52:00,P_0004,C_001992,8.7585,Euro
CM_0001837,2022-09-10 06:52:00,P_0161,C_000734,332.06850000000003,US Dollar
CM_0001838,2022-09-10 06:54:00,P_0004,C_001990,86.38150000000002,Euro
CM_0001839,2022-09-10 06:55:00,P_0134,C_000570,176.61300000000003,US Dollar
CM_0001840,2022-09-10 06:55:00,P_0084,C_002072,841.724,Saudi Riyal
CM_0001841,2022-09-10 06:57:00,P_0004,C_001991,169.69100000000003,Euro
CM_0001842,2022-09-10 07:33:00,P_0123,C_000941,111450.5285,Ruble
CM_0001843,2022-09-10 07:33:00,P_0123,C_000935,185129.779,Ruble
CM_0001844,2022-09-10 07:38:00,P_0123,C_000939,44453.694500000005,Ruble
CM_0001845,2022-09-10 07:45:00,P_0123,C_000936,161233.2805,Ruble
CM_0001846,2022-09-10 07:49:00,P_0123,C_000940,57080.988000000005,Ruble
CM_0001847,2022-09-10 07:53:00,P_0123,C_000942,6983.187,Ruble
CM_0001848,2022-09-10 07:56:00,P_0123,C_000937,182921.8135,Ruble
CM_0001849,2022-09-10 08:02:00,P_0050,C_001000,121.1345,US Dollar
CM_0001850,2022-09-10 08:06:00,P_0146,C_001418,1695.534,US Dollar
CM_0001851,2022-09-10 08:08:00,P_0050,C_000998,41.251000000000005,US Dollar
CM_0001852,2022-09-10 08:09:00,P_0050,C_000999,226.371,US Dollar
CM_0001853,2022-09-10 08:12:00,P_0146,C_001421,15.2445,US Dollar
CM_0001854,2022-09-10 08:13:00,P_0146,C_001416,400.231,US Dollar
CM_0001855,2022-09-10 08:16:00,P_0050,C_000994,162.531,US Dollar
CM_0001856,2022-09-10 08:17:00,P_0146,C_001420,1638.446,US Dollar
CM_0001857,2022-09-10 08:19:00,P_0050,C_000997,188.218,US Dollar
CM_0001858,2022-09-10 08:21:00,P_0050,C_000995,148.0405,US Dollar
CM_0001859,2022-09-10 08:22:00,P_0146,C_001423,2407.7875,US Dollar
CM_0001860,2022-09-10 08:22:00,P_0146,C_001422,634416.672,US Dollar
CM_0001861,2022-09-10 08:23:00,P_0090,C_001998,77645.6095,Yen
CM_0001862,2022-09-10 08:26:00,P_0050,C_000996,93.54,US Dollar
CM_0001863,2022-09-10 08:28:00,P_0146,C_001419,267.16700000000003,US Dollar
CM_0001864,2022-09-10 08:28:00,P_0146,C_001415,766.979,US Dollar
CM_0001865,2022-09-10 08:28:00,P_0146,C_001424,1317.689,US Dollar
CM_0001866,2022-09-10 08:29:00,P_0146,C_001425,1753.0735000000002,US Dollar
CM_0001867,2022-09-10 08:32:00,P_0062,C_000580,713.9865,US Dollar
CM_0001868,2022-09-10 08:37:00,P_0001,C_001938,868.3850000000001,Saudi Riyal
CM_0001869,2022-09-10 08:42:00,P_0001,C_001939,215.8605,Saudi Riyal
CM_0001870,2022-09-10 08:42:00,P_0001,C_001956,531.8995,Saudi Riyal
CM_0001871,2022-09-10 08:42:00,P_0001,C_001934,466.0605,Saudi Riyal
CM_0001872,2022-09-10 08:43:00,P_0001,C_001935,47.393,Saudi Riyal
CM_0001873,2022-09-10 08:46:00,P_0001,C_001936,44.8295,Saudi Riyal
CM_0001874,2022-09-10 08:47:00,P_0182,C_000257,637.5825,Euro
CM_0001875,2022-09-10 08:55:00,P_0001,C_001945,597.0500000000001,Saudi Riyal
CM_0001876,2022-09-10 08:57:00,P_0083,C_001347,814.0395000000001,US Dollar
CM_0001877,2022-09-10 08:58:00,P_0001,C_001940,227.38800000000003,Saudi Riyal
CM_0001878,2022-09-10 08:59:00,P_0001,C_001928,923.6755,Saudi Riyal
CM_0001879,2022-09-10 08:59:00,P_0001,C_001957,829.7370000000001,Saudi Riyal
CM_0001880,2022-09-10 09:01:00,P_0151,C_000328,63.9515,Euro
CM_0001881,2022-09-10 09:02:00,P_0125,C_001434,95.925,US Dollar
CM_0001882,2022-09-10 09:04:00,P_0151,C_000334,63.355999999999995,Euro
CM_0001883,2022-09-10 09:04:00,P_0125,C_001431,240.4785,US Dollar
CM_0001884,2022-09-10 09:04:00,P_0006,C_001129,189.14300000000003,UK Pound
CM_0001885,2022-09-10 09:04:00,P_0006,C_001124,151.442,UK Pound
CM_0001886,2022-09-10 09:05:00,P_0151,C_000342,209.55900000000003,Euro
CM_0001887,2022-09-10 09:05:00,P_0006,C_001115,143.6985,UK Pound
CM_0001888,2022-09-10 09:09:00,P_0151,C_000338,177.762,Euro
CM_0001889,2022-09-10 09:09:00,P_0151,C_000341,94.1985,Euro
CM_0001890,2022-09-10 09:10:00,P_0088,C_001117,246.48200000000003,US Dollar
CM_0001891,2022-09-10 09:12:00,P_0006,C_001128,96.712,UK Pound
CM_0001892,2022-09-10 09:12:00,P_0125,C_001427,142.6385,US Dollar
CM_0001893,2022-09-10 09:13:00,P_0151,C_000333,8.639000000000001,Euro
CM_0001894,2022-09-10 09:14:00,P_0006,C_001126,148.4415,UK Pound
CM_0001895,2022-09-10 09:18:00,P_0125,C_001428,40.592000000000006,US Dollar
CM_0001896,2022-09-10 09:19:00,P_0151,C_000336,35.658,Euro
CM_0001897,2022-09-10 09:19:00,P_0125,C_001435,205.7645,US Dollar
CM_0001898,2022-09-10 09:19:00,P_0125,C_001432,176.1935,US Dollar
CM_0001899,2022-09-10 09:24:00,P_0006,C_001113,190.664,UK Pound
CM_0001900,2022-09-10 09:25:00,P_0125,C_001433,136.4175,US Dollar
CM_0001901,2022-09-10 09:25:00,P_0151,C_000331,81.178,Euro
CM_0001902,2022-09-10 09:26:00,P_0151,C_000337,131.0385,Euro
CM_0001903,2022-09-10 09:27:00,P_0125,C_001429,204.733,US Dollar
CM_0001904,2022-09-10 09:28:00,P_0006,C_001127,100.2315,UK Pound
CM_0001905,2022-09-10 09:29:00,P_0125,C_001430,224.918,US Dollar
CM_0001906,2022-09-10 09:31:00,P_0163,C_000169,57.011500000000005,US Dollar
CM_0001907,2022-09-10 09:34:00,P_0163,C_000171,62.52250000000001,US Dollar
CM_0001908,2022-09-10 09:36:00,P_0163,C_000168,111.38150000000002,US Dollar
CM_0001909,2022-09-10 09:37:00,P_0138,C_001808,897.3430000000001,US Dollar
CM_0001910,2022-09-10 09:42:00,P_0161,C_001010,201.409,US Dollar
CM_0001911,2022-09-10 09:42:00,P_0163,C_000167,139.183,US Dollar
CM_0001912,2022-09-10 09:43:00,P_0163,C_000166,161.329,US Dollar
CM_0001913,2022-09-10 09:46:00,P_0163,C_000172,23.973,US Dollar
CM_0001914,2022-09-10 09:50:00,P_0163,C_000175,44.541500000000006,US Dollar
CM_0001915,2022-09-10 09:51:00,P_0062,C_001544,586.4555,US Dollar
CM_0001916,2022-09-10 09:59:00,P_0163,C_000174,81.86950000000002,US Dollar
CM_0001917,2022-09-10 10:01:00,P_0059,C_002016,112.3075,Euro
CM_0001918,2022-09-10 10:01:00,P_0059,C_002014,143.8685,Euro
CM_0001919,2022-09-10 10:01:00,P_0059,C_002018,16.5855,Euro
CM_0001920,2022-09-10 10:02:00,P_0059,C_002019,139.7935,Euro
CM_0001921,2022-09-10 10:05:00,P_0059,C_002013,38.51650000000001,Euro
CM_0001922,2022-09-10 10:11:00,P_0059,C_002011,78.82000000000001,Euro
CM_0001923,2022-09-10 10:13:00,P_0161,C_000066,199.4245,US Dollar
CM_0001924,2022-09-10 10:20:00,P_0059,C_002015,174.253,Euro
CM_0001925,2022-09-10 10:22:00,P_0059,C_002012,108.5955,Euro
CM_0001926,2022-09-10 10:25:00,P_0059,C_002017,57.6585,Euro
CM_0001927,2022-09-10 10:30:00,P_0047,C_001865,1430.221,Yuan
CM_0001928,2022-09-10 10:43:00,P_0047,C_001866,496.5340000000001,Yuan
CM_0001929,2022-09-10 10:45:00,P_0083,C_000267,826.514,US Dollar
CM_0001930,2022-09-10 10:46:00,P_0047,C_001863,373.746,Yuan
CM_0001931,2022-09-10 10:49:00,P_0047,C_001868,264.68649999999997,Yuan
CM_0001932,2022-09-10 10:50:00,P_0047,C_001862,924.322,Yuan
CM_0001933,2022-09-10 10:52:00,P_0106,C_000560,60.49,Euro
CM_0001934,2022-09-10 10:53:00,P_0138,C_000673,12.8915,US Dollar
CM_0001935,2022-09-10 10:54:00,P_0047,C_001864,428.6795,Yuan
CM_0001936,2022-09-10 10:57:00,P_0047,C_001861,420.1705,Yuan
CM_0001937,2022-09-10 10:58:00,P_0047,C_001860,786.4245000000001,Yuan
CM_0001938,2022-09-10 11:20:00,P_0083,C_001251,837.652,US Dollar
CM_0001939,2022-09-10 11:32:00,P_0178,C_001969,1891.288,Saudi Riyal
CM_0001940,2022-09-10 11:36:00,P_0187,C_000538,59.305,Euro
CM_0001941,2022-09-10 11:40:00,P_0100,C_000021,1405.9840000000002,Saudi Riyal
CM_0001942,2022-09-10 11:43:00,P_0187,C_000536,194.176,Euro
CM_0001943,2022-09-10 11:46:00,P_0187,C_000535,181.596,Euro
CM_0001944,2022-09-10 11:46:00,P_0187,C_000534,80.03450000000001,Euro
CM_0001945,2022-09-10 11:46:00,P_0106,C_001708,60.0885,Euro
CM_0001946,2022-09-10 11:49:00,P_0187,C_000532,159.966,Euro
CM_0001947,2022-09-10 11:55:00,P_0187,C_000533,142.026,Euro
CM_0001948,2022-09-10 11:56:00,P_0187,C_000537,161.35850000000002,Euro
CM_0001949,2022-09-10 12:00:00,P_0084,C_001919,2269.2605,Saudi Riyal
CM_0001950,2022-09-10 12:02:00,P_0114,C_000884,156.76350000000002,US Dollar
CM_0001951,2022-09-10 12:02:00,P_0010,C_000606,164.91250000000002,US Dollar
CM_0001952,2022-09-10 12:07:00,P_0126,C_000115,532.7895000000001,Euro
CM_0001953,2022-09-10 12:31:00,P_0181,C_001900,94.8035,Euro
CM_0001954,2022-09-10 12:31:00,P_0181,C_001903,150.114,Euro
CM_0001955,2022-09-10 12:31:00,P_0181,C_001896,59.7675,Euro
CM_0001956,2022-09-10 12:32:00,P_0055,C_000145,1094.409,Yuan
CM_0001957,2022-09-10 12:36:00,P_0055,C_000149,974.375,Yuan
CM_0001958,2022-09-10 12:38:00,P_0120,C_001709,69.67,Euro
CM_0001959,2022-09-10 12:39:00,P_0113,C_001377,107.5685,Euro
CM_0001960,2022-09-10 12:39:00,P_0055,C_000151,759.551,Yuan
CM_0001961,2022-09-10 12:40:00,P_0181,C_001904,185.1695,Euro
CM_0001962,2022-09-10 12:42:00,P_0055,C_000150,1548.313,Yuan
CM_0001963,2022-09-10 12:43:00,P_0113,C_001374,37.0125,Euro
CM_0001964,2022-09-10 12:45:00,P_0113,C_001371,182.101,Euro
CM_0001965,2022-09-10 12:46:00,P_0104,C_001578,511.943,US Dollar
CM_0001966,2022-09-10 12:46:00,P_0090,C_000446,78838.6985,Yen
CM_0001967,2022-09-10 12:48:00,P_0181,C_001898,81.71950000000001,Euro
CM_0001968,2022-09-10 12:49:00,P_0181,C_001899,96.4125,Euro
CM_0001969,2022-09-10 12:49:00,P_0181,C_001895,73.92200000000001,Euro
CM_0001970,2022-09-10 12:50:00,P_0113,C_001370,199.184,Euro
CM_0001971,2022-09-10 12:52:00,P_0113,C_001376,196.1835,Euro
CM_0001972,2022-09-10 12:55:00,P_0055,C_000152,487.9905,Yuan
CM_0001973,2022-09-10 12:55:00,P_0002,C_000775,234.12350000000004,Australian Dollar
CM_0001974,2022-09-10 12:58:00,P_0055,C_000144,960.822,Yuan
CM_0001975,2022-09-10 12:59:00,P_0181,C_001897,208.381,Euro
CM_0001976,2022-09-10 12:59:00,P_0113,C_001373,149.5805,Euro
CM_0001977,2022-09-10 13:14:00,P_0161,C_000221,337.0855,US Dollar
CM_0001978,2022-09-10 13:19:00,P_0083,C_002042,642.1625,US Dollar
CM_0001979,2022-09-10 13:21:00,P_0062,C_001932,590.6945,US Dollar
CM_0001980,2022-09-10 13:25:00,P_0141,C_000309,601.987,US Dollar
CM_0001981,2022-09-10 13:28:00,P_0106,C_000205,461.6855,Euro
CM_0001982,2022-09-10 13:33:00,P_0104,C_001190,502.44250000000005,US Dollar
CM_0001983,2022-09-10 13:39:00,P_0120,C_000733,330.4665,Euro
CM_0001984,2022-09-10 13:41:00,P_0152,C_000114,20473.521500000003,Mexican Peso
CM_0001985,2022-09-10 13:42:00,P_0034,C_001323,2580.337,Yen
CM_0001986,2022-09-10 14:17:00,P_0033,C_000264,63.53300000000001,Euro
CM_0001987,2022-09-10 14:27:00,P_0088,C_000738,224.6225,US Dollar
CM_0001988,2022-09-10 15:39:00,P_0002,C_000187,230.641,Australian Dollar
CM_0001989,2022-09-10 16:08:00,P_0120,C_000919,330.23600000000005,Euro
CM_0001990,2022-09-10 16:43:00,P_0084,C_001987,2232.0845000000004,Saudi Riyal
CM_0001991,2022-09-10 16:43:00,P_0090,C_001170,89095.17,Yen
CM_0001992,2022-09-10 16:51:00,P_0171,C_001913,2356.939,Saudi Riyal
CM_0001993,2022-09-10 17:01:00,P_0106,C_000165,466.1675,Euro
CM_0001994,2022-09-10 17:08:00,P_0088,C_000781,214.842,US Dollar
CM_0001995,2022-09-10 17:09:00,P_0143,C_000552,27.461,US Dollar
CM_0001996,2022-09-10 17:15:00,P_0062,C_001649,104.6775,US Dollar
CM_0001997,2022-09-10 17:16:00,P_0120,C_000905,314.0915,Euro
CM_0001998,2022-09-10 17:18:00,P_0143,C_000546,10.4375,US Dollar
CM_0001999,2022-09-10 17:19:00,P_0143,C_000545,141.548,US Dollar
CM_0002000,2022-09-10 17:19:00,P_0143,C_000551,218.1265,US Dollar
CM_0002001,2022-09-10 17:21:00,P_0143,C_000547,217.4845,US Dollar
CM_0002002,2022-09-10 17:22:00,P_0143,C_000544,201.235,US Dollar
CM_0002003,2022-09-10 17:23:00,P_0143,C_000550,241.2535,US Dollar
CM_0002004,2022-09-10 17:23:00,P_0143,C_000553,90.941,US Dollar
CM_0002005,2022-09-10 17:36:00,P_0075,C_000046,776.3155,Euro
CM_0002006,2022-09-10 17:38:00,P_0088,C_000111,329.1675,US Dollar
CM_0002007,2022-09-10 17:47:00,P_0104,C_000279,470.1335,US Dollar
CM_0002008,2022-09-10 17:47:00,P_0106,C_001529,628.59,Euro
CM_0002009,2022-09-10 17:59:00,P_0034,C_000800,39410.95300000001,Yen
CM_0002010,2022-09-10 18:06:00,P_0009,C_000105,665.6725000000001,US Dollar
CM_0002011,2022-09-10 18:11:00,P_0161,C_000500,337.8075,US Dollar
CM_0002012,2022-09-10 18:36:00,P_0126,C_000039,522.6625,Euro
CM_0002013,2022-09-10 18:44:00,P_0075,C_000042,778.5645000000001,Euro
CM_0002014,2022-09-10 19:05:00,P_0074,C_001763,338.81350000000003,US Dollar
CM_0002015,2022-09-10 19:48:00,P_0041,C_000522,331.04400000000004,US Dollar
CM_0002016,2022-09-10 19:52:00,P_0120,C_000565,318.514,Euro
CM_0002017,2022-09-10 19:56:00,P_0084,C_001967,709.6775,Saudi Riyal
CM_0002018,2022-09-10 20:49:00,P_0033,C_000264,63.764,Euro
CM_0002019,2022-09-10 20:56:00,P_0005,C_002157,161.401,Saudi Riyal
CM_0002020,2022-09-10 21:38:00,P_0009,C_000518,655.8185000000001,US Dollar
CM_0002021,2022-09-10 22:00:00,P_0081,C_001517,2346.1325,Mexican Peso
CM_0002022,2022-09-10 22:02:00,P_0149,C_001855,1732.2555000000002,Swiss Franc
CM_0002023,2022-09-10 22:03:00,P_0081,C_001518,1233.442,Mexican Peso
CM_0002024,2022-09-10 22:05:00,P_0081,C_001516,2868.8335,Mexican Peso
CM_0002025,2022-09-10 22:13:00,P_0081,C_001514,4514.5735,Mexican Peso
