trade_id,timestamp,client_account_id,instrument,direction,trade_volume,is_opposite_trade,is_bonus_abuse
T_0001622,2022-09-09 12:47:00,C_001873,USDJPY,BUY,177.78,False,False
T_0001623,2022-09-09 12:48:00,C_001872,USDJPY,SELL,3104.33,False,False
T_0001624,2022-09-09 12:49:00,C_001875,EURUSD,BUY,5492.84,False,False
T_0001625,2022-09-09 12:49:00,C_001876,US100,SELL,1600.34,False,False
T_0001626,2022-09-09 12:50:00,C_001870,US100,BUY,6766.62,False,False
T_0001627,2022-09-09 12:54:00,C_000585,GBPJPY,BUY,20517.02,True,False
T_0001628,2022-09-09 13:03:00,C_001413,US100,BUY,10.15,False,False
T_0001629,2022-09-09 13:07:00,C_000479,US100,BUY,646.94,False,False
T_0001630,2022-09-09 08:39:01,C_001598,EURUSD,SELL,142365.65,True,False
T_0001631,2022-09-09 10:09:02,C_000351,USDJPY,SELL,4979.76,True,False
T_0001632,2022-09-09 12:54:02,C_001402,GBPJPY,SELL,20183.97,True,False
T_0001633,2022-09-09 13:43:00,C_001207,AUDCAD,SELL,133.02,False,False
T_0001634,2022-09-09 13:47:00,C_000557,EURUSD,BUY,12898.83,True,False
T_0001635,2022-09-09 13:48:00,C_000136,EURUSD,BUY,144542.15,True,False
T_0001636,2022-09-09 14:04:00,C_000922,AUDCAD,SELL,431.49,False,False
T_0001637,2022-09-09 14:25:00,C_000058,US100,SELL,746.53,False,False
T_0001638,2022-09-09 14:48:00,C_001814,AUDCAD,BUY,5284.6,False,False
T_0001639,2022-09-09 14:59:00,C_001586,US100,BUY,1118595.75,True,False
T_0001640,2022-09-09 15:00:00,C_001389,BTCUSD,BUY,99.47,False,False
T_0001641,2022-09-09 15:07:00,C_000716,EURUSD,BUY,11760.19,False,False
T_0001642,2022-09-09 15:13:00,C_001301,AUDCAD,SELL,1692.73,False,False
T_0001643,2022-09-09 15:16:00,C_002105,US100,BUY,309.24,False,False
T_0001644,2022-09-09 15:17:00,C_000625,BTCUSD,SELL,24052.57,False,False
T_0001645,2022-09-09 15:21:00,C_000845,GBPJPY,SELL,24608.77,False,False
T_0001646,2022-09-09 15:24:00,C_001761,EURUSD,SELL,564.83,False,False
T_0001647,2022-09-09 15:26:00,C_000200,AUDCAD,SELL,221.39,False,False
T_0001648,2022-09-09 15:40:00,C_000871,XAUUSD,SELL,56.45,False,False
T_0001649,2022-09-09 15:40:00,C_001682,BTCUSD,BUY,465.13,False,False
T_0001650,2022-09-09 15:50:00,C_000873,AUDCAD,SELL,19527.89,False,False
T_0001651,2022-09-09 15:52:00,C_001025,XAUUSD,BUY,4799.4,True,False
T_0001652,2022-09-09 15:55:00,C_000275,AUDCAD,BUY,135.48,False,False
T_0001653,2022-09-09 15:55:00,C_002139,USDJPY,BUY,4184.01,False,False
T_0001654,2022-09-09 15:57:00,C_001675,GBPJPY,BUY,3500.71,False,False
T_0001655,2022-09-09 11:13:04,C_001083,AUDCAD,SELL,13685.45,True,False
T_0001656,2022-09-09 16:05:00,C_002028,USDJPY,BUY,791.66,False,False
T_0001657,2022-09-09 16:07:00,C_000116,AUDCAD,SELL,164.95,False,False
T_0001658,2022-09-09 15:52:04,C_000870,XAUUSD,SELL,4720.7,True,False
T_0001659,2022-09-09 16:27:00,C_001243,US100,SELL,196.25,False,False
T_0001660,2022-09-09 16:28:00,C_000202,BTCUSD,BUY,498.75,True,False
T_0001661,2022-09-09 16:28:02,C_000202,BTCUSD,SELL,507.1,True,False
T_0001662,2022-09-09 16:34:00,C_001148,US100,BUY,3632.19,True,False
T_0001663,2022-09-09 16:35:00,C_000258,XAUUSD,SELL,4663.0,False,False
T_0001664,2022-09-09 16:38:00,C_000375,USDJPY,SELL,18336.63,False,False
T_0001665,2022-09-09 13:48:02,C_000061,EURUSD,SELL,143156.56,True,False
T_0001666,2022-09-09 16:44:00,C_002089,USDJPY,BUY,194.9,False,False
T_0001667,2022-09-09 16:45:00,C_002039,XAUUSD,BUY,434.57,False,False
T_0001668,2022-09-09 16:46:00,C_001681,XAUUSD,BUY,109.18,False,False
T_0001669,2022-09-09 16:46:00,C_001054,USDJPY,BUY,12967.68,True,False
T_0001670,2022-09-09 13:47:02,C_000033,EURUSD,SELL,12748.72,True,False
T_0001671,2022-09-09 17:25:00,C_000293,EURUSD,SELL,9511.58,False,False
T_0001672,2022-09-09 17:32:00,C_001584,XAUUSD,BUY,15492.23,True,False
T_0001673,2022-09-09 17:38:00,C_000297,XAUUSD,BUY,4000.42,True,False
T_0001674,2022-09-09 17:41:00,C_000354,BTCUSD,SELL,2090.21,False,False
T_0001675,2022-09-09 17:45:00,C_000372,USDJPY,SELL,1944.02,False,False
T_0001676,2022-09-09 17:47:00,C_000356,GBPJPY,BUY,3616.2,False,False
T_0001677,2022-09-09 17:48:00,C_000363,USDJPY,BUY,2880.64,False,False
T_0001678,2022-09-09 17:49:00,C_000370,AUDCAD,SELL,2375.5,False,False
T_0001679,2022-09-09 17:49:00,C_000367,AUDCAD,BUY,988.66,False,False
T_0001680,2022-09-09 17:50:00,C_000160,XAUUSD,SELL,445.49,False,False
T_0001681,2022-09-09 17:54:00,C_000371,GBPJPY,SELL,2317.24,False,False
T_0001682,2022-09-09 17:54:00,C_001555,GBPJPY,BUY,135.15,False,False
T_0001683,2022-09-09 18:03:00,C_000067,EURUSD,SELL,2014.63,False,False
T_0001684,2022-09-09 18:04:00,C_000087,BTCUSD,BUY,423.18,False,False
T_0001685,2022-09-09 18:05:00,C_000085,USDJPY,BUY,4319.92,False,False
T_0001686,2022-09-09 18:06:00,C_000091,US100,SELL,69.94,False,False
T_0001687,2022-09-09 18:07:00,C_000070,XAUUSD,SELL,1548.02,False,False
T_0001688,2022-09-09 18:09:00,C_000080,US100,BUY,3057.2,False,False
T_0001689,2022-09-09 18:09:00,C_000081,GBPJPY,SELL,2791.35,False,False
T_0001690,2022-09-09 18:10:00,C_000068,BTCUSD,SELL,1638.94,False,False
T_0001691,2022-09-09 18:10:00,C_000256,USDJPY,BUY,20898.98,True,False
T_0001692,2022-09-09 18:14:00,C_001165,US100,BUY,10586.64,True,False
T_0001693,2022-09-09 16:46:03,C_001400,USDJPY,SELL,12989.65,True,False
T_0001694,2022-09-09 18:16:00,C_001412,BTCUSD,SELL,506.77,False,False
T_0001695,2022-09-09 18:18:00,C_000079,EURUSD,SELL,3615.79,False,False
T_0001696,2022-09-09 18:18:00,C_001774,US100,SELL,27.91,False,False
T_0001697,2022-09-09 18:19:00,C_001893,XAUUSD,BUY,134.69,False,False
T_0001698,2022-09-09 18:20:00,C_000077,GBPJPY,BUY,2805.11,False,False
T_0001699,2022-09-09 18:20:00,C_001069,XAUUSD,SELL,216.96,False,False
T_0001700,2022-09-09 18:21:00,C_000089,GBPJPY,BUY,2366.81,False,False
T_0001701,2022-09-09 18:22:00,C_001545,BTCUSD,BUY,554.74,False,False
T_0001702,2022-09-09 18:23:00,C_000075,AUDCAD,SELL,896.48,False,False
T_0001703,2022-09-09 18:24:00,C_000086,BTCUSD,SELL,2240.24,False,False
T_0001704,2022-09-09 18:29:00,C_000429,GBPJPY,BUY,221.08,False,False
T_0001705,2022-09-09 18:30:00,C_001319,AUDCAD,BUY,1134.37,False,False
T_0001706,2022-09-09 18:37:00,C_001322,AUDCAD,BUY,534.58,False,False
T_0001707,2022-09-09 18:41:00,C_001320,EURUSD,SELL,6763.87,False,False
T_0001708,2022-09-09 18:41:00,C_001313,AUDCAD,BUY,1854.58,False,False
T_0001709,2022-09-09 18:41:00,C_000788,XAUUSD,SELL,345330.07,False,False
T_0001710,2022-09-09 18:45:00,C_001315,XAUUSD,BUY,2616.38,False,False
T_0001711,2022-09-09 18:49:00,C_001314,US100,SELL,1938.9,False,False
T_0001712,2022-09-09 18:49:00,C_000789,USDJPY,SELL,169811.69,False,False
T_0001713,2022-09-09 18:51:00,C_001321,USDJPY,SELL,4206.6,False,False
T_0001714,2022-09-09 18:52:00,C_000982,GBPJPY,SELL,171.45,False,False
T_0001715,2022-09-09 18:55:00,C_001318,XAUUSD,SELL,3250.17,False,False
T_0001716,2022-09-09 18:57:00,C_001316,USDJPY,BUY,6298.15,False,False
T_0001717,2022-09-09 18:59:00,C_000029,USDJPY,BUY,11521.69,True,False
T_0001718,2022-09-09 09:44:03,C_002001,GBPJPY,SELL,558.16,True,False
T_0001719,2022-09-09 19:12:00,C_001146,US100,SELL,66.63,False,False
T_0001720,2022-09-09 19:14:00,C_001707,US100,BUY,7850.99,False,False
T_0001721,2022-09-09 17:32:02,C_000846,XAUUSD,SELL,15700.6,True,False
T_0001722,2022-09-08 05:24:02,C_000266,BTCUSD,SELL,383.22,True,False
T_0001723,2022-09-09 18:14:03,C_001506,US100,SELL,10797.12,True,False
T_0001724,2022-09-09 19:45:00,C_001937,US100,BUY,37227.67,True,False
T_0001725,2022-09-09 17:38:04,C_000408,XAUUSD,SELL,4065.88,True,False
T_0001726,2022-09-09 20:05:00,C_001442,GBPJPY,SELL,70.44,False,False
T_0001727,2022-09-09 20:13:00,C_001147,US100,SELL,210.16,False,False
T_0001728,2022-09-09 20:15:00,C_001717,XAUUSD,BUY,663.02,False,False
T_0001729,2022-09-09 12:41:01,C_000027,XAUUSD,SELL,10.22,True,False
T_0001730,2022-09-09 20:29:00,C_000164,GBPJPY,BUY,818.33,False,False
T_0001731,2022-09-09 20:31:00,C_000255,EURUSD,SELL,387.73,False,False
T_0001732,2022-09-09 20:33:00,C_000924,BTCUSD,BUY,12530.33,True,False
T_0001733,2022-09-09 20:41:00,C_000289,BTCUSD,SELL,1806.7,False,False
T_0001734,2022-09-09 20:51:00,C_001892,BTCUSD,SELL,1934.86,False,False
T_0001735,2022-09-09 20:57:00,C_001411,USDJPY,SELL,495.22,False,False
T_0001736,2022-09-09 20:57:00,C_001636,GBPJPY,BUY,317.07,False,False
T_0001737,2022-09-09 21:05:00,C_000812,XAUUSD,BUY,195.05,False,False
T_0001738,2022-09-07 16:03:01,C_000132,BTCUSD,SELL,147.17,True,False
T_0001739,2022-09-09 12:36:04,C_001328,XAUUSD,SELL,5131.0,True,False
T_0001740,2022-09-09 21:09:00,C_000556,EURUSD,SELL,3392.54,False,False
T_0001741,2022-09-09 21:16:00,C_000548,AUDCAD,BUY,238.51,False,False
T_0001742,2022-09-09 21:23:00,C_001829,GBPJPY,BUY,708.3,False,False
T_0001743,2022-09-09 21:54:00,C_001609,BTCUSD,BUY,907.94,False,False
T_0001744,2022-09-09 21:54:00,C_000109,AUDCAD,BUY,11996.2,True,False
T_0001745,2022-09-09 21:55:00,C_001330,AUDCAD,BUY,88.61,False,False
T_0001746,2022-09-09 22:13:00,C_000223,AUDCAD,BUY,24118497.25,False,False
T_0001747,2022-09-09 22:18:00,C_001227,EURUSD,SELL,299.21,False,False
T_0001748,2022-09-09 22:36:00,C_002043,US100,BUY,165.81,False,False
T_0001749,2022-09-09 22:50:00,C_000925,BTCUSD,BUY,285.84,False,False
T_0001750,2022-09-09 23:11:00,C_000566,BTCUSD,BUY,50677.2,True,False
T_0001751,2022-09-09 23:11:00,C_001171,USDJPY,SELL,63.64,False,False
T_0001752,2022-09-09 23:13:00,C_000478,USDJPY,SELL,76.29,False,False
T_0001753,2022-09-09 23:16:00,C_000478,EURUSD,SELL,93.27,False,False
T_0001754,2022-09-09 23:16:00,C_000071,XAUUSD,BUY,413732.16,True,False
T_0001755,2022-09-09 23:20:00,C_000344,XAUUSD,SELL,22.64,False,False
T_0001756,2022-09-09 23:37:00,C_001801,XAUUSD,SELL,650.17,False,False
T_0001757,2022-09-09 23:39:00,C_000807,BTCUSD,BUY,309.33,False,False
T_0001758,2022-09-09 23:52:00,C_000191,EURUSD,SELL,97.07,False,False
T_0001759,2022-09-10 00:01:00,C_001977,AUDCAD,BUY,3459.52,False,False
T_0001760,2022-09-10 00:05:00,C_001976,USDJPY,BUY,1915.94,False,False
T_0001761,2022-09-10 00:05:00,C_001978,AUDCAD,SELL,1961.49,False,False
T_0001762,2022-09-10 00:06:00,C_001981,USDJPY,BUY,2862.7,False,False
T_0001763,2022-09-10 00:08:00,C_001973,USDJPY,BUY,220.53,False,False
T_0001764,2022-09-10 00:15:00,C_001974,GBPJPY,SELL,3327.09,False,False
T_0001765,2022-09-10 00:16:00,C_001980,GBPJPY,BUY,3659.38,False,False
T_0001766,2022-09-10 00:20:00,C_000989,EURUSD,BUY,13156.28,False,False
T_0001767,2022-09-10 00:22:00,C_001982,AUDCAD,SELL,643.96,False,False
T_0001768,2022-09-10 00:23:00,C_001909,EURUSD,SELL,23.5,False,False
T_0001769,2022-09-10 00:28:00,C_001979,AUDCAD,BUY,3559.48,False,False
T_0001770,2022-09-10 00:37:00,C_000561,XAUUSD,BUY,12927.3,True,False
T_0001771,2022-09-09 18:59:04,C_000179,USDJPY,SELL,11347.45,True,False
T_0001772,2022-09-10 01:32:00,C_001061,USDJPY,BUY,3483.11,True,False
T_0001773,2022-09-10 01:32:00,C_001887,XAUUSD,BUY,3315.13,False,False
T_0001774,2022-09-10 01:37:00,C_001882,GBPJPY,BUY,16299.0,False,False
T_0001775,2022-09-10 01:37:00,C_001879,EURUSD,BUY,13367.87,False,False
T_0001776,2022-09-10 01:37:00,C_001889,USDJPY,BUY,13534.95,False,False
T_0001777,2022-09-10 01:40:00,C_001883,BTCUSD,BUY,10042.37,False,False
T_0001778,2022-09-10 01:41:00,C_001881,BTCUSD,BUY,5462.43,False,False
T_0001779,2022-09-10 01:41:00,C_001878,USDJPY,BUY,3516.21,False,False
T_0001780,2022-09-09 14:59:03,C_000072,US100,SELL,1098662.39,True,False
T_0001781,2022-09-10 01:45:00,C_001877,AUDCAD,BUY,11826.77,False,False
T_0001782,2022-09-10 01:48:00,C_001884,XAUUSD,BUY,11757.35,False,False
T_0001783,2022-09-10 01:52:00,C_001886,USDJPY,BUY,13297.55,False,False
T_0001784,2022-09-10 01:52:00,C_001885,BTCUSD,SELL,13373.6,False,False
T_0001785,2022-09-10 01:54:00,C_001888,GBPJPY,BUY,15069.75,False,False
T_0001786,2022-09-10 01:57:00,C_001880,USDJPY,SELL,1807.22,False,False
T_0001787,2022-09-10 02:05:00,C_000084,XAUUSD,SELL,6526.22,False,False
T_0001788,2022-09-09 18:10:03,C_000753,USDJPY,SELL,20790.69,True,False
T_0001789,2022-09-10 02:35:00,C_001631,BTCUSD,BUY,89.65,True,False
T_0001790,2022-09-10 04:04:00,C_001953,XAUUSD,BUY,2889.14,False,False
T_0001791,2022-09-10 04:07:00,C_001948,XAUUSD,SELL,2283.91,False,False
T_0001792,2022-09-10 04:09:00,C_001946,AUDCAD,BUY,2224.69,False,False
T_0001793,2022-09-10 04:14:00,C_001242,EURUSD,BUY,6616.04,True,False
T_0001794,2022-09-10 04:17:00,C_001949,BTCUSD,BUY,870.34,False,False
T_0001795,2022-09-10 04:17:00,C_001947,AUDCAD,BUY,554.72,False,False
T_0001796,2022-09-10 04:19:00,C_001954,GBPJPY,BUY,3584.14,False,False
T_0001797,2022-09-10 04:24:00,C_001950,BTCUSD,BUY,1797.23,False,False
T_0001798,2022-09-10 04:27:00,C_001951,GBPJPY,SELL,1161.81,False,False
T_0001799,2022-09-10 04:28:00,C_001955,EURUSD,SELL,971.59,False,False
T_0001800,2022-09-10 04:29:00,C_001952,EURUSD,BUY,2170.69,False,False
T_0001801,2022-09-10 04:30:00,C_001143,AUDCAD,SELL,21800.09,False,False
T_0001802,2022-09-10 04:33:00,C_001135,AUDCAD,BUY,16211.08,False,False
T_0001803,2022-09-10 04:34:00,C_001144,AUDCAD,BUY,25308.98,False,False
T_0001804,2022-09-10 04:37:00,C_001137,US100,SELL,778.5,False,False
T_0001805,2022-09-10 04:47:00,C_001140,AUDCAD,SELL,32821.52,False,False
T_0001806,2022-09-09 20:33:03,C_001525,BTCUSD,SELL,12476.38,True,False
T_0001807,2022-09-10 04:50:00,C_001134,EURUSD,BUY,31368.46,False,False
T_0001808,2022-09-10 04:51:00,C_001141,XAUUSD,BUY,31132.44,False,False
T_0001809,2022-09-10 04:52:00,C_001138,USDJPY,BUY,17257.6,False,False
T_0001810,2022-09-10 04:55:00,C_001136,XAUUSD,BUY,995.95,False,False
T_0001811,2022-09-10 04:58:00,C_001139,EURUSD,SELL,24305.28,False,False
T_0001812,2022-09-10 04:58:00,C_001142,BTCUSD,SELL,30221.84,False,False
T_0001813,2022-09-05 22:55:02,C_001471,US100,SELL,9534.65,True,False
T_0001814,2022-09-10 05:02:00,C_001475,GBPJPY,BUY,22630.39,True,False
T_0001815,2022-09-10 05:02:01,C_001476,GBPJPY,SELL,22878.17,True,False
T_0001816,2022-09-10 05:10:00,C_001468,BTCUSD,BUY,15509.17,False,False
T_0001817,2022-09-10 05:11:00,C_001469,XAUUSD,BUY,24378.2,False,False
T_0001818,2022-09-10 05:11:00,C_001217,EURUSD,SELL,994.72,False,False
T_0001819,2022-09-10 05:12:00,C_001223,EURUSD,SELL,872.75,False,False
T_0001820,2022-09-10 05:12:00,C_001473,AUDCAD,BUY,16800.45,True,False
T_0001821,2022-09-10 05:19:00,C_001214,AUDCAD,BUY,4163.72,False,False
T_0001822,2022-09-10 05:23:00,C_001218,US100,SELL,1219.94,False,False
T_0001823,2022-09-10 05:23:00,C_001213,AUDCAD,BUY,2800.04,False,False
T_0001824,2022-09-10 05:12:02,C_001474,AUDCAD,SELL,16497.35,True,False
T_0001825,2022-09-10 05:23:00,C_001216,BTCUSD,SELL,4102.59,False,False
T_0001826,2022-09-10 05:26:00,C_001472,AUDCAD,BUY,26271.43,False,False
T_0001827,2022-09-10 05:27:00,C_001224,BTCUSD,SELL,4561.75,False,False
T_0001828,2022-09-10 05:29:00,C_001222,AUDCAD,SELL,4422.7,False,False
T_0001829,2022-09-10 05:29:00,C_001221,EURUSD,SELL,2708.49,False,False
T_0001830,2022-09-10 05:29:00,C_001215,XAUUSD,BUY,2546.23,False,False
T_0001831,2022-09-10 05:36:00,C_001994,USDJPY,BUY,2696.46,False,False
T_0001832,2022-09-10 05:37:00,C_000434,GBPJPY,SELL,9719.5,False,False
T_0001833,2022-09-10 05:40:00,C_001993,US100,SELL,593.51,False,False
T_0001834,2022-09-10 05:45:00,C_001988,GBPJPY,SELL,787.23,False,False
T_0001835,2022-09-10 05:49:00,C_001989,BTCUSD,SELL,2871.4,False,False
T_0001836,2022-09-10 05:52:00,C_001992,GBPJPY,BUY,175.17,False,False
T_0001837,2022-09-10 04:14:03,C_000734,EURUSD,SELL,6641.37,True,False
T_0001838,2022-09-10 05:54:00,C_001990,XAUUSD,SELL,1727.63,False,False
T_0001839,2022-09-10 01:32:02,C_000570,USDJPY,SELL,3532.26,True,False
T_0001840,2022-09-09 01:01:03,C_002072,US100,SELL,16834.48,True,False
T_0001841,2022-09-10 05:57:00,C_001991,BTCUSD,BUY,3393.82,False,False
T_0001842,2022-09-10 06:33:00,C_000941,US100,SELL,2229010.57,False,False
T_0001843,2022-09-10 06:33:00,C_000935,GBPJPY,SELL,3702595.58,False,False
T_0001844,2022-09-10 06:38:00,C_000939,USDJPY,BUY,889073.89,False,False
T_0001845,2022-09-10 06:45:00,C_000936,BTCUSD,BUY,3224665.61,False,False
T_0001846,2022-09-10 06:49:00,C_000940,AUDCAD,SELL,1141619.76,False,False
T_0001847,2022-09-10 06:53:00,C_000942,GBPJPY,BUY,139663.74,False,False
T_0001848,2022-09-10 06:56:00,C_000937,XAUUSD,SELL,3658436.27,False,False
T_0001849,2022-09-10 07:02:00,C_001000,EURUSD,SELL,2422.69,False,False
T_0001850,2022-09-10 07:06:00,C_001418,BTCUSD,SELL,33910.68,False,False
T_0001851,2022-09-10 07:08:00,C_000998,BTCUSD,BUY,825.02,False,False
T_0001852,2022-09-10 07:09:00,C_000999,AUDCAD,SELL,4527.42,False,False
T_0001853,2022-09-10 07:12:00,C_001421,GBPJPY,BUY,304.89,False,False
T_0001854,2022-09-10 07:13:00,C_001416,AUDCAD,SELL,8004.62,False,False
T_0001855,2022-09-10 07:16:00,C_000994,XAUUSD,SELL,3250.62,False,False
T_0001856,2022-09-10 07:17:00,C_001420,EURUSD,BUY,32768.92,False,False
T_0001857,2022-09-10 07:19:00,C_000997,XAUUSD,BUY,3764.36,False,False
T_0001858,2022-09-10 07:21:00,C_000995,EURUSD,BUY,2960.81,False,False
T_0001859,2022-09-10 07:22:00,C_001423,USDJPY,SELL,48155.75,False,False
T_0001860,2022-09-10 07:22:00,C_001422,AUDCAD,BUY,12688333.44,False,False
T_0001861,2022-09-10 07:23:00,C_001998,USDJPY,BUY,1552912.19,True,False
T_0001862,2022-09-10 07:26:00,C_000996,XAUUSD,SELL,1870.8,False,False
T_0001863,2022-09-10 07:28:00,C_001419,GBPJPY,SELL,5343.34,False,False
T_0001864,2022-09-10 07:28:00,C_001415,XAUUSD,SELL,15339.58,False,False
T_0001865,2022-09-10 07:28:00,C_001424,GBPJPY,SELL,26353.78,False,False
T_0001866,2022-09-10 07:29:00,C_001425,US100,SELL,35061.47,False,False
T_0001867,2022-09-09 10:49:01,C_000580,US100,SELL,14279.73,True,False
T_0001868,2022-09-10 07:37:00,C_001938,GBPJPY,BUY,17367.7,False,False
T_0001869,2022-09-10 07:42:00,C_001939,AUDCAD,SELL,4317.21,False,False
T_0001870,2022-09-10 07:42:00,C_001956,USDJPY,SELL,10637.99,False,False
T_0001871,2022-09-10 07:42:00,C_001934,US100,SELL,9321.21,False,False
T_0001872,2022-09-10 07:43:00,C_001935,US100,SELL,947.86,False,False
T_0001873,2022-09-10 07:46:00,C_001936,EURUSD,SELL,896.59,False,False
T_0001874,2022-09-10 00:37:01,C_000257,XAUUSD,SELL,12751.65,True,False
T_0001875,2022-09-10 07:55:00,C_001945,US100,SELL,11941.0,False,False
T_0001876,2022-09-10 07:57:00,C_001347,USDJPY,SELL,16280.79,False,False
T_0001877,2022-09-10 07:58:00,C_001940,USDJPY,BUY,4547.76,False,False
T_0001878,2022-09-10 07:59:00,C_001928,BTCUSD,SELL,18473.51,False,False
T_0001879,2022-09-10 07:59:00,C_001957,BTCUSD,BUY,16594.74,False,False
T_0001880,2022-09-10 08:01:00,C_000328,EURUSD,SELL,1279.03,False,False
T_0001881,2022-09-10 08:02:00,C_001434,USDJPY,SELL,1918.5,False,False
T_0001882,2022-09-10 08:04:00,C_000334,AUDCAD,BUY,1267.12,False,False
T_0001883,2022-09-10 08:04:00,C_001431,GBPJPY,BUY,4809.57,False,False
T_0001884,2022-09-10 08:04:00,C_001129,EURUSD,SELL,3782.86,False,False
T_0001885,2022-09-10 08:04:00,C_001124,GBPJPY,BUY,3028.84,False,False
T_0001886,2022-09-10 08:05:00,C_000342,US100,SELL,4191.18,False,False
T_0001887,2022-09-10 08:05:00,C_001115,USDJPY,BUY,2873.97,False,False
T_0001888,2022-09-10 08:09:00,C_000338,XAUUSD,SELL,3555.24,False,False
T_0001889,2022-09-10 08:09:00,C_000341,AUDCAD,SELL,1883.97,False,False
T_0001890,2022-09-10 08:10:00,C_001117,US100,SELL,4929.64,False,False
T_0001891,2022-09-10 08:12:00,C_001128,GBPJPY,BUY,1934.24,False,False
T_0001892,2022-09-10 08:12:00,C_001427,GBPJPY,SELL,2852.77,False,False
T_0001893,2022-09-10 08:13:00,C_000333,USDJPY,BUY,172.78,False,False
T_0001894,2022-09-10 08:14:00,C_001126,BTCUSD,BUY,2968.83,False,False
T_0001895,2022-09-10 08:18:00,C_001428,AUDCAD,BUY,811.84,False,False
T_0001896,2022-09-10 08:19:00,C_000336,BTCUSD,SELL,713.16,False,False
T_0001897,2022-09-10 08:19:00,C_001435,AUDCAD,SELL,4115.29,False,False
T_0001898,2022-09-10 08:19:00,C_001432,USDJPY,BUY,3523.87,False,False
T_0001899,2022-09-10 08:24:00,C_001113,AUDCAD,BUY,3813.28,False,False
T_0001900,2022-09-10 08:25:00,C_001433,XAUUSD,SELL,2728.35,False,False
T_0001901,2022-09-10 08:25:00,C_000331,US100,BUY,1623.56,False,False
T_0001902,2022-09-10 08:26:00,C_000337,AUDCAD,BUY,2620.77,False,False
T_0001903,2022-09-10 08:27:00,C_001429,EURUSD,SELL,4094.66,False,False
T_0001904,2022-09-10 08:28:00,C_001127,BTCUSD,BUY,2004.63,False,False
T_0001905,2022-09-10 08:29:00,C_001430,BTCUSD,SELL,4498.36,False,False
T_0001906,2022-09-10 08:31:00,C_000169,GBPJPY,SELL,1140.23,False,False
T_0001907,2022-09-10 08:34:00,C_000171,XAUUSD,BUY,1250.45,False,False
T_0001908,2022-09-10 08:36:00,C_000168,GBPJPY,BUY,2227.63,False,False
T_0001909,2022-09-10 08:37:00,C_001808,US100,SELL,17946.86,False,False
T_0001910,2022-09-10 08:42:00,C_001010,US100,BUY,4028.18,True,False
T_0001911,2022-09-10 08:42:00,C_000167,GBPJPY,SELL,2783.66,False,False
T_0001912,2022-09-10 08:43:00,C_000166,BTCUSD,BUY,3226.58,False,False
T_0001913,2022-09-10 08:46:00,C_000172,EURUSD,SELL,479.46,False,False
T_0001914,2022-09-10 08:50:00,C_000175,AUDCAD,SELL,890.83,False,False
T_0001915,2022-09-10 08:51:00,C_001544,XAUUSD,BUY,11729.11,True,False
T_0001916,2022-09-10 08:59:00,C_000174,AUDCAD,SELL,1637.39,False,False
T_0001917,2022-09-10 09:01:00,C_002016,EURUSD,SELL,2246.15,False,False
T_0001918,2022-09-10 09:01:00,C_002014,BTCUSD,BUY,2877.37,False,False
T_0001919,2022-09-10 09:01:00,C_002018,USDJPY,BUY,331.71,False,False
T_0001920,2022-09-10 09:02:00,C_002019,US100,SELL,2795.87,False,False
T_0001921,2022-09-10 09:05:00,C_002013,US100,BUY,770.33,False,False
T_0001922,2022-09-10 09:11:00,C_002011,XAUUSD,BUY,1576.4,False,False
T_0001923,2022-09-10 08:42:04,C_000066,US100,SELL,3988.49,True,False
T_0001924,2022-09-10 09:20:00,C_002015,USDJPY,SELL,3485.06,False,False
T_0001925,2022-09-10 09:22:00,C_002012,EURUSD,BUY,2171.91,False,False
T_0001926,2022-09-10 09:25:00,C_002017,GBPJPY,SELL,1153.17,False,False
T_0001927,2022-09-10 09:30:00,C_001865,AUDCAD,SELL,28604.42,False,False
T_0001928,2022-09-10 09:43:00,C_001866,EURUSD,SELL,9930.68,False,False
T_0001929,2022-09-10 09:45:00,C_000267,AUDCAD,BUY,16530.28,True,False
T_0001930,2022-09-10 09:46:00,C_001863,USDJPY,BUY,7474.92,False,False
T_0001931,2022-09-10 09:49:00,C_001868,AUDCAD,BUY,5293.73,False,False
T_0001932,2022-09-10 09:50:00,C_001862,USDJPY,BUY,18486.44,False,False
T_0001933,2022-09-10 09:52:00,C_000560,AUDCAD,BUY,1209.8,True,False
T_0001934,2022-09-10 09:53:00,C_000673,GBPJPY,SELL,257.83,False,False
T_0001935,2022-09-10 09:54:00,C_001864,US100,BUY,8573.59,False,False
T_0001936,2022-09-10 09:57:00,C_001861,USDJPY,SELL,8403.41,False,False
T_0001937,2022-09-10 09:58:00,C_001860,US100,SELL,15728.49,False,False
T_0001938,2022-09-10 09:45:01,C_001251,AUDCAD,SELL,16753.04,True,False
T_0001939,2022-09-09 19:45:02,C_001969,US100,SELL,37825.76,True,False
T_0001940,2022-09-10 10:36:00,C_000538,EURUSD,BUY,1186.1,False,False
T_0001941,2022-09-10 10:40:00,C_000021,USDJPY,BUY,28119.68,True,False
T_0001942,2022-09-10 10:43:00,C_000536,US100,BUY,3883.52,False,False
T_0001943,2022-09-10 10:46:00,C_000535,GBPJPY,SELL,3631.92,False,False
T_0001944,2022-09-10 10:46:00,C_000534,AUDCAD,SELL,1600.69,False,False
T_0001945,2022-09-10 09:52:04,C_001708,AUDCAD,SELL,1201.77,True,False
